#
# ODE Beamline
# SOLEIL synchrotron
# Dispersive mode
# Energy calibrated against the Ruffoni Fe foil
# Spectrum of phonolite melt at 1630 °C, in air
# data from C. Le Losq, R. Moretti, C. Oppenheimer, F. Baudelet, D.R. Neuville, Contrib Mineral Petrol 175 (2020) 64.
#
# energy, mu
7116	-0.00094643
7116.2	-0.0077713
7116.4	-0.012704
7116.5	-0.016096
7116.7	-0.016887
7116.8	-0.015246
7117	-0.01266
7117.1	-0.0093285
7117.3	-0.0069211
7117.4	-0.0031293
7117.6	0.0014183
7117.8	0.0075786
7117.9	0.013514
7118.1	0.02039
7118.2	0.028936
7118.4	0.039134
7118.5	0.04971
7118.7	0.061013
7118.8	0.072036
7119	0.083592
7119.2	0.097333
7119.3	0.11295
7119.5	0.1302
7119.6	0.14721
7119.8	0.16369
7119.9	0.17963
7120.1	0.19447
7120.3	0.21052
7120.4	0.22685
7120.6	0.24273
7120.7	0.25898
7120.9	0.27387
7121	0.28901
7121.2	0.30539
7121.3	0.32259
7121.5	0.33997
7121.7	0.35657
7121.8	0.37301
7122	0.38939
7122.1	0.40591
7122.3	0.42224
7122.4	0.43734
7122.6	0.45179
7122.7	0.46754
7122.9	0.48492
7123.1	0.50347
7123.2	0.52203
7123.4	0.54002
7123.5	0.55719
7123.7	0.57368
7123.8	0.59002
7124	0.60534
7124.1	0.62008
7124.3	0.63598
7124.5	0.6529
7124.6	0.66965
7124.8	0.68578
7124.9	0.70065
7125.1	0.7138
7125.2	0.72675
7125.4	0.7402
7125.5	0.75455
7125.7	0.76846
7125.9	0.7812
7126	0.79351
7126.2	0.80585
7126.3	0.81931
7126.5	0.83389
7126.6	0.84895
7126.8	0.86214
7126.9	0.87255
7127.1	0.88234
7127.3	0.89246
7127.4	0.9052
7127.6	0.91802
7127.7	0.9301
7127.9	0.94218
7128	0.95371
7128.2	0.96387
7128.4	0.97397
7128.5	0.98444
7128.7	0.99417
7128.8	1.0036
7129	1.0118
7129.1	1.0195
7129.3	1.027
7129.4	1.0352
7129.6	1.0436
7129.8	1.0507
7129.9	1.0569
7130.1	1.0635
7130.2	1.0709
7130.4	1.0782
7130.5	1.0842
7130.7	1.09
7130.8	1.0958
7131	1.1015
7131.2	1.1059
7131.3	1.1098
7131.5	1.1139
7131.6	1.1181
7131.8	1.122
7131.9	1.1259
7132.1	1.1294
7132.2	1.1332
7132.4	1.1372
7132.6	1.1407
7132.7	1.1439
7132.9	1.1466
7133	1.1489
7133.2	1.1509
7133.3	1.1528
7133.5	1.1551
7133.6	1.1576
7133.8	1.1598
7134	1.1619
7134.1	1.165
7134.3	1.1677
7134.4	1.1687
7134.6	1.1688
7134.7	1.169
7134.9	1.1702
7135	1.1716
7135.2	1.1728
7135.4	1.1745
7135.5	1.1773
7135.7	1.1792
7135.8	1.1808
7136	1.1824
7136.1	1.1845
7136.3	1.187
7136.5	1.1884
7136.6	1.19
7136.8	1.1923
7136.9	1.1927
7137.1	1.1916
7137.2	1.1902
7137.4	1.189
7137.5	1.189
7137.7	1.1894
7137.9	1.1891
7138	1.1886
7138.2	1.188
7138.3	1.1874
7138.5	1.1871
7138.6	1.1864
7138.8	1.1849
7138.9	1.1823
7139.1	1.1813
7139.3	1.1794
7139.4	1.1776
7139.6	1.1757
7139.7	1.1747
7139.9	1.1731
7140	1.1711
7140.2	1.1688
7140.3	1.1671
7140.5	1.1657
7140.7	1.165
7140.8	1.1638
7141	1.1612
7141.1	1.1589
7141.3	1.1558
7141.4	1.1534
7141.6	1.1513
7141.7	1.1502
7141.9	1.1499
7142.1	1.1501
7142.2	1.1508
7142.4	1.1499
7142.5	1.1476
7142.7	1.1458
7142.8	1.1439
7143	1.1425
7143.1	1.1413
7143.3	1.1397
7143.5	1.1383
7143.6	1.1368
7143.8	1.1337
7143.9	1.1315
7144.1	1.1303
7144.2	1.1301
7144.4	1.1302
7144.6	1.1304
7144.7	1.1297
7144.9	1.1283
7145	1.1252
7145.2	1.1214
7145.3	1.1176
7145.5	1.1145
7145.6	1.1116
7145.8	1.1091
7146	1.107
7146.1	1.1048
7146.3	1.1036
7146.4	1.1024
7146.6	1.1012
7146.7	1.0996
7146.9	1.0981
7147	1.0963
7147.2	1.0952
7147.4	1.0939
7147.5	1.0912
7147.7	1.0877
7147.8	1.0839
7148	1.081
7148.1	1.0786
7148.3	1.0772
7148.4	1.0764
7148.6	1.0761
7148.8	1.0756
7148.9	1.073
7149.1	1.0696
7149.2	1.0666
7149.4	1.0636
7149.5	1.0609
7149.7	1.0591
7149.8	1.0574
7150	1.0563
7150.2	1.0548
7150.3	1.0522
7150.5	1.0492
7150.6	1.0469
7150.8	1.0447
7150.9	1.043
7151.1	1.0409
7151.3	1.0386
7151.4	1.036
7151.6	1.0333
7151.7	1.0311
7151.9	1.0283
7152	1.0263
7152.2	1.0247
7152.3	1.0229
7152.5	1.0211
7152.7	1.0193
7152.8	1.0166
7153	1.0133
7153.1	1.0099
7153.3	1.0058
7153.4	1.0019
7153.6	0.99873
7153.7	0.99635
7153.9	0.99541
7154.1	0.99611
7154.2	0.99681
7154.4	0.99646
7154.5	0.99542
7154.7	0.99339
7154.8	0.99092
7155	0.98785
7155.1	0.98539
7155.3	0.98293
7155.5	0.98009
7155.6	0.97684
7155.8	0.97516
7155.9	0.97368
7156.1	0.97232
7156.2	0.9704
7156.4	0.96767
7156.5	0.96495
7156.7	0.96266
7156.9	0.96049
7157	0.95924
7157.2	0.95816
7157.3	0.95721
7157.5	0.956
7157.6	0.95462
7157.8	0.95318
7157.9	0.95202
7158.1	0.95046
7158.3	0.94884
7158.4	0.94659
7158.6	0.94479
7158.7	0.94287
7158.9	0.94066
7159	0.9394
7159.2	0.93877
7159.4	0.93768
7159.5	0.93651
7159.7	0.93463
7159.8	0.9319
7160	0.92851
7160.1	0.9259
7160.3	0.92348
7160.4	0.9222
7160.6	0.92211
7160.8	0.92268
7160.9	0.92362
7161.1	0.92457
7161.2	0.92477
7161.4	0.92437
7161.5	0.92321
7161.7	0.9216
7161.8	0.91946
7162	0.91843
7162.2	0.91752
7162.3	0.91692
7162.5	0.91615
7162.6	0.91583
7162.8	0.91542
7162.9	0.91498
7163.1	0.91407
7163.2	0.91378
7163.4	0.91302
7163.6	0.91157
7163.7	0.90926
7163.9	0.90631
7164	0.90406
7164.2	0.90213
7164.3	0.90095
7164.5	0.90045
7164.6	0.9003
7164.8	0.90084
7165	0.90147
7165.1	0.90238
7165.3	0.9029
7165.4	0.90369
7165.6	0.90457
7165.7	0.90534
7165.9	0.90628
7166	0.90735
7166.2	0.90721
7166.4	0.90675
7166.5	0.90685
7166.7	0.90609
7166.8	0.90533
7167	0.90428
7167.1	0.90341
7167.3	0.90289
7167.5	0.9023
7167.6	0.90212
7167.8	0.90221
7167.9	0.90321
7168.1	0.90464
7168.2	0.90595
7168.4	0.90695
7168.5	0.90742
7168.7	0.9071
7168.9	0.90665
7169	0.90651
7169.2	0.90609
7169.3	0.9054
7169.5	0.90568
7169.6	0.90536
7169.8	0.90559
7169.9	0.90579
7170.1	0.90594
7170.3	0.90578
7170.4	0.90574
7170.6	0.90589
7170.7	0.90676
7170.9	0.90778
7171	0.90919
7171.2	0.91008
7171.3	0.9103
7171.5	0.91104
7171.7	0.91169
7171.8	0.91233
7172	0.91271
7172.1	0.91315
7172.3	0.9136
7172.4	0.91404
7172.6	0.91462
7172.7	0.91478
7172.9	0.91465
7173.1	0.91489
7173.2	0.91501
7173.4	0.91568
7173.5	0.91719
7173.7	0.91852
7173.8	0.91995
7174	0.92141
7174.1	0.92267
7174.3	0.92364
7174.5	0.92385
7174.6	0.92416
7174.8	0.92436
7174.9	0.92438
7175.1	0.92492
7175.2	0.92603
7175.4	0.92683
7175.6	0.9282
7175.7	0.92933
7175.9	0.93045
7176	0.93136
7176.2	0.93204
7176.3	0.93263
7176.5	0.93338
7176.6	0.93376
7176.8	0.93391
7177	0.93413
7177.1	0.93435
7177.3	0.9352
7177.4	0.93626
7177.6	0.93702
7177.7	0.93781
7177.9	0.93847
7178	0.93845
7178.2	0.93856
7178.4	0.93837
7178.5	0.93826
7178.7	0.93839
7178.8	0.93963
7179	0.94005
7179.1	0.93972
7179.3	0.93893
7179.4	0.93804
7179.6	0.93742
7179.8	0.93721
7179.9	0.93739
7180.1	0.93824
7180.2	0.93922
7180.4	0.94066
7180.5	0.94175
7180.7	0.94211
7180.8	0.94206
7181	0.94201
7181.2	0.94172
7181.3	0.9419
7181.5	0.94254
7181.6	0.94338
7181.8	0.94382
7181.9	0.94413
7182.1	0.94459
7182.2	0.94514
7182.4	0.94507
7182.6	0.94497
7182.7	0.94525
7182.9	0.94563
7183	0.9461
7183.2	0.94662
7183.3	0.94697
7183.5	0.94734
7183.7	0.94712
7183.8	0.94716
7184	0.94657
7184.1	0.94626
7184.3	0.94584
7184.4	0.94578
7184.6	0.94567
7184.7	0.94536
7184.9	0.94555
7185.1	0.94608
7185.2	0.94659
7185.4	0.94716
7185.5	0.94789
7185.7	0.94887
7185.8	0.9495
7186	0.95022
7186.1	0.95086
7186.3	0.95124
7186.5	0.95154
7186.6	0.95193
7186.8	0.95162
7186.9	0.95145
7187.1	0.95144
7187.2	0.9513
7187.4	0.95143
7187.5	0.95119
7187.7	0.95134
7187.9	0.95123
7188	0.95179
7188.2	0.95291
7188.3	0.9533
7188.5	0.95341
7188.6	0.95388
7188.8	0.95436
7188.9	0.95478
7189.1	0.95529
7189.3	0.95547
7189.4	0.9557
7189.6	0.95565
7189.7	0.95609
7189.9	0.95665
7190	0.957
7190.2	0.95692
7190.3	0.95732
7190.5	0.95743
7190.7	0.95736
7190.8	0.95721
7191	0.95706
7191.1	0.95634
7191.3	0.95606
7191.4	0.95625
7191.6	0.95692
7191.8	0.95704
7191.9	0.95742
7192.1	0.95811
7192.2	0.959
7192.4	0.95976
7192.5	0.96036
7192.7	0.96115
7192.8	0.96198
7193	0.96294
7193.2	0.96309
7193.3	0.9633
7193.5	0.96325
7193.6	0.96328
7193.8	0.9628
7193.9	0.96196
7194.1	0.96169
7194.2	0.9607
7194.4	0.95995
7194.6	0.95973
7194.7	0.96011
7194.9	0.96041
7195	0.96009
7195.2	0.96037
7195.3	0.96028
7195.5	0.96004
7195.6	0.95968
7195.8	0.96009
7196	0.95991
7196.1	0.95979
7196.3	0.95972
7196.4	0.96005
7196.6	0.96052
7196.7	0.96057
7196.9	0.96142
7197	0.96199
7197.2	0.96288
7197.4	0.96367
7197.5	0.96386
7197.7	0.9626
7197.8	0.96149
7198	0.96071
7198.1	0.95987
7198.3	0.95901
7198.4	0.9589
7198.6	0.95921
7198.8	0.95995
7198.9	0.96092
7199.1	0.96142
7199.2	0.96173
7199.4	0.9621
7199.5	0.96294
7199.7	0.96373
7199.9	0.96362
7200	0.96315
7200.2	0.96273
7200.3	0.96219
7200.5	0.96122
7200.6	0.96015
7200.8	0.95941
7200.9	0.95861
7201.1	0.95907
7201.3	0.95965
7201.4	0.95992
7201.6	0.95996
7201.7	0.95978
7201.9	0.95948
7202	0.95831
7202.2	0.95732
7202.3	0.95623
7202.5	0.95564
7202.7	0.95618
7202.8	0.95729
7203	0.95813
7203.1	0.95851
7203.3	0.95817
7203.4	0.95751
7203.6	0.95677
7203.7	0.95608
7203.9	0.95566
7204.1	0.95542
7204.2	0.95496
7204.4	0.95513
7204.5	0.9548
7204.7	0.95449
7204.8	0.95366
7205	0.95384
7205.1	0.95336
7205.3	0.95323
7205.5	0.95369
7205.6	0.95409
7205.8	0.95464
7205.9	0.95449
7206.1	0.95389
7206.2	0.95347
7206.4	0.95247
7206.5	0.95219
7206.7	0.95142
7206.9	0.95073
7207	0.94997
7207.2	0.94937
7207.3	0.94837
7207.5	0.94799
7207.6	0.94738
7207.8	0.9471
7208	0.94695
7208.1	0.94689
7208.3	0.9469
7208.4	0.94707
7208.6	0.94643
7208.7	0.94577
7208.9	0.94527
7209	0.94494
7209.2	0.94464
7209.4	0.94481
7209.5	0.94452
7209.7	0.94371
7209.8	0.94248
7210	0.94124
7210.1	0.94006
7210.3	0.93916
7210.4	0.93841
7210.6	0.93756
7210.8	0.93742
7210.9	0.93733
7211.1	0.93736
7211.2	0.93699
7211.4	0.93682
7211.5	0.93661
7211.7	0.93621
7211.8	0.93532
7212	0.93482
7212.2	0.93406
7212.3	0.9333
7212.5	0.93269
7212.6	0.93227
7212.8	0.93175
7212.9	0.93147
7213.1	0.93103
7213.2	0.93143
7213.4	0.9313
7213.6	0.93097
7213.7	0.93092
7213.9	0.93059
7214	0.9297
7214.2	0.92872
7214.3	0.9276
7214.5	0.92688
7214.6	0.92636
7214.8	0.92637
7215	0.92734
7215.1	0.92802
7215.3	0.92836
7215.4	0.92796
7215.6	0.92675
7215.7	0.92567
7215.9	0.92455
7216.1	0.92352
7216.2	0.92296
7216.4	0.92256
7216.5	0.92255
7216.7	0.92251
7216.8	0.92231
7217	0.92122
7217.1	0.91825
7217.3	0.9178
7217.5	0.92055
7217.6	0.92047
7217.8	0.92071
7217.9	0.92053
7218.1	0.92012
7218.2	0.92011
7218.4	0.91947
7218.5	0.9186
7218.7	0.91807
7218.9	0.91766
7219	0.91751
7219.2	0.91715
7219.3	0.91654
7219.5	0.91586
7219.6	0.91442
7219.8	0.91244
7219.9	0.91167
7220.1	0.91078
7220.3	0.91019
7220.4	0.90941
7220.6	0.90914
7220.7	0.90931
7220.9	0.90914
7221	0.90938
7221.2	0.9096
7221.3	0.90972
7221.5	0.91002
7221.7	0.90985
7221.8	0.90942
7222	0.90903
7222.1	0.90788
7222.3	0.90711
7222.4	0.90657
7222.6	0.90613
7222.7	0.90561
7222.9	0.90545
7223.1	0.90568
7223.2	0.9055
7223.4	0.90531
7223.5	0.90481
7223.7	0.90433
7223.8	0.90367
7224	0.90314
7224.2	0.90286
7224.3	0.90225
7224.5	0.9018
7224.6	0.90108
7224.8	0.90029
7224.9	0.89915
7225.1	0.89806
7225.2	0.89736
7225.4	0.89595
7225.6	0.8956
7225.7	0.89519
7225.9	0.89445
7226	0.89391
7226.2	0.89325
7226.3	0.89273
7226.5	0.89235
7226.6	0.89191
7226.8	0.89167
7227	0.89181
7227.1	0.89181
7227.3	0.89136
7227.4	0.89047
7227.6	0.88975
7227.7	0.88852
7227.9	0.88712
7228	0.886
7228.2	0.88508
7228.4	0.88494
7228.5	0.88413
7228.7	0.88413
7228.8	0.88408
7229	0.88446
7229.1	0.88415
7229.3	0.88395
7229.4	0.88338
7229.6	0.8828
7229.8	0.8825
7229.9	0.88218
7230.1	0.88134
7230.2	0.88093
7230.4	0.87995
7230.5	0.87931
7230.7	0.87863
7230.8	0.87832
7231	0.87781
7231.2	0.8776
7231.3	0.87676
7231.5	0.87588
7231.6	0.87513
7231.8	0.87418
7231.9	0.87392
7232.1	0.87414
7232.3	0.87358
7232.4	0.87264
7232.6	0.87304
7232.7	0.87426
7232.9	0.87398
7233	0.8738
7233.2	0.87362
7233.3	0.8718
7233.5	0.869
7233.7	0.86651
7233.8	0.86588
7234	0.86559
7234.1	0.86392
7234.3	0.86259
7234.4	0.86289
7234.6	0.86357
7234.7	0.86331
7234.9	0.86281
7235.1	0.86243
7235.2	0.86274
7235.4	0.86265
7235.5	0.86298
7235.7	0.8622
7235.8	0.86153
7236	0.86044
7236.1	0.8596
7236.3	0.85982
7236.5	0.8601
7236.6	0.85973
7236.8	0.85879
7236.9	0.85723
7237.1	0.85547
7237.2	0.85387
7237.4	0.8531
7237.5	0.85303
7237.7	0.85271
7237.9	0.85211
7238	0.85214
7238.2	0.85214
7238.3	0.85228
7238.5	0.85205
7238.6	0.85167
7238.8	0.85096
7238.9	0.85042
7239.1	0.85005
7239.3	0.84993
7239.4	0.84974
7239.6	0.84902
7239.7	0.84797
7239.9	0.84754
7240	0.84749
7240.2	0.84714
7240.4	0.84712
7240.5	0.84666
7240.7	0.84613
7240.8	0.84572
7241	0.84486
7241.1	0.84426
7241.3	0.8437
7241.4	0.84354
7241.6	0.84275
7241.8	0.84229
7241.9	0.84232
7242.1	0.84232
7242.2	0.84209
7242.4	0.8421
7242.5	0.84113
7242.7	0.84094
7242.8	0.84102
7243	0.84103
7243.2	0.84073
7243.3	0.8408
7243.5	0.84031
7243.6	0.83963
7243.8	0.839
7243.9	0.83803
7244.1	0.83712
7244.2	0.83647
7244.4	0.83615
7244.6	0.83609
7244.7	0.83539
7244.9	0.8352
7245	0.8349
7245.2	0.83468
7245.3	0.83422
7245.5	0.83394
7245.6	0.8336
7245.8	0.83333
7246	0.83279
7246.1	0.8317
7246.3	0.83107
7246.4	0.83099
7246.6	0.83027
7246.7	0.83057
7246.9	0.83129
7247	0.83153
7247.2	0.83219
7247.4	0.83176
7247.5	0.83092
7247.7	0.82993
7247.8	0.82883
7248	0.82824
7248.1	0.82715
7248.3	0.82661
7248.5	0.82591
7248.6	0.82528
7248.8	0.82484
7248.9	0.82467
7249.1	0.82454
7249.2	0.82438
7249.4	0.82444
7249.5	0.82393
7249.7	0.82403
7249.9	0.82458
7250	0.82451
7250.2	0.8244
7250.3	0.82388
7250.5	0.82254
7250.6	0.82167
7250.8	0.82132
7250.9	0.82099
7251.1	0.82059
7251.3	0.81855
7251.4	0.81561
7251.6	0.81281
7251.7	0.81004
7251.9	0.80796
7252	0.80833
7252.2	0.80956
7252.3	0.81089
7252.5	0.81154
7252.7	0.8124
7252.8	0.81245
7253	0.81363
7253.1	0.81379
7253.3	0.81271
7253.4	0.81192
