#---------------------------------
#  col1  col2  col3  col4  col5
  9.810000    5095.764508    4010.391125    4087.050662    4250.218616
  9.820000    5161.092588    3934.710252    4246.274422    4411.883229
  9.830000    5213.865726    3999.861139    4011.107400    4549.253685
  9.840000    5416.331447    3950.485352    4273.308853    4534.463277
  9.850000    5478.554842    4183.776543    4257.716503    4746.857782
  9.860000    5684.205058    4109.165525    4335.745690    4895.870028
  9.870000    5764.314377    4324.604608    4583.378289    5035.353597
  9.880000    5981.602159    4503.262548    4639.554574    5024.796214
  9.890000    6213.596877    4744.951932    4931.941869    5266.795248
  9.900000    6311.667302    4905.787294    5191.020123    5350.234914
  9.910000    6763.029837    5105.461026    5408.486095    5384.071754
  9.920000    7026.664399    5220.015169    5634.293100    5517.219717
  9.930000    7346.210419    5474.321236    5903.760300    5623.973277
  9.940000    7606.705399    5898.917027    6069.192078    5434.786210
  9.950000    7796.538906    6072.283566    6388.635648    5748.631683
  9.960000    8064.375360    6087.018691    6369.921870    5536.243405
  9.970000    7932.552449    6294.057577    6468.735556    5727.558367
  9.980000    8265.788483    6525.256553    6503.123499    5665.185364
  9.990000    8357.534436    6440.144942    6401.138500    5392.532610
  10.000000    8068.584378    6400.202559    6141.000596    5610.239825
  10.010000    8094.976329    6193.152554    6025.503419    5439.051281
  10.020000    7741.695507    6120.660649    5825.747182    5226.652991
  10.030000    7639.378636    5975.618799    5391.845317    5234.045263
  10.040000    7095.199036    5699.272876    4953.771817    5029.060564
  10.050000    6887.470103    5286.200906    4537.594853    5022.690077
  10.060000    6542.608861    4945.719040    4284.762969    4718.318527
  10.070000    6134.472418    4511.663621    3872.728402    4497.497696
  10.080000    5625.167361    4310.939384    3446.095753    4332.637148
  10.090000    5013.469805    3805.468398    3161.027788    4013.501205
  10.100000    4490.415416    3484.900610    2789.570288    3949.049734
  10.110000    4027.456554    3124.436175    2392.104136    3618.295253
  10.120000    3669.966543    2782.883701    2140.306484    3392.132101
  10.130000    3215.424500    2444.479247    1753.231375    3330.829972
  10.140000    2836.831264    2164.933532    1520.164214    2824.669573
  10.150000    2549.984400    1926.370574    1320.389759    2754.899542
  10.160000    2159.776927    1635.254774    1138.307232    2367.088780
  10.170000    1780.135959    1431.373952    971.815931    2260.373149
  10.180000    1599.793769    1251.679603    883.382124    1892.629733
  10.190000    1423.668688    1088.757467    726.268931    1782.706200
  10.200000    1233.846688    981.559379    664.881226    1591.439648
  10.210000    1052.478168    802.916743    615.971034    1360.017297
  10.220000    887.961280    769.287641    480.709746    1373.745628
  10.230000    798.307131    666.299800    417.236924    1162.414057
  10.240000    716.058722    601.139293    403.715707    1040.879587
  10.250000    622.197863    548.594842    395.383133    918.311900
  10.260000    516.743622    480.278347    363.133038    805.234615
  10.270000    489.323296    425.630300    343.365060    701.686442
  10.280000    477.724027    394.095145    371.452022    694.288443
  10.290000    411.291796    424.581112    327.761878    575.921589
  10.300000    411.295247    377.283704    283.015106    534.713940
  10.310000    366.996555    421.421883    286.136064    445.945778
  10.320000    373.317940    358.378037    265.329657    461.801598
  10.330000    370.160955    353.117983    264.283246    429.043974
  10.340000    376.487125    367.830479    292.382571    361.407222
  10.350000    339.580526    364.675650    284.050873    347.658650
  10.360000    366.996147    305.820872    273.647983    315.962684
  10.370000    358.559389    379.384518    278.851193    313.852880
  10.380000    315.314940    337.351668    272.602934    339.212904
  10.390000    352.229768    307.922894    274.691037    305.391196
  10.400000    338.521527    336.301719    263.243368    294.826167
  10.410000    333.247879    352.059610    248.678700    287.436824
  10.420000    318.482641    286.910815    284.057643    250.442751
  10.430000    300.555580    317.377958    245.557187    283.200462
  10.440000    288.953205    319.488367    271.567217    272.633629
  10.450000    276.300325    273.242604    232.031370    245.163077
  10.460000    258.372678    237.510701    226.826372    219.800027
  10.470000    274.187201    253.271221    171.684805    215.571813
  10.480000    252.044725    240.663072    185.207020    235.652724
  10.490000    224.626872    194.419059    192.487654    227.199362
  10.500000    203.535628    218.591868    182.087716    224.026180
  10.510000    215.135092    225.951600    198.735984    224.026742
  10.520000    205.643479    214.389161    181.045104    210.286773
  10.530000    195.097804    202.829189    177.926059    212.405389
  10.540000    187.713948    198.627596    184.170300    212.405625
  10.550000    169.785475    158.695594    178.960267    226.143655
  10.560000    159.239685    178.659009    143.590739    220.854573
  10.570000    132.878935    194.423718    158.156094    194.438698
  10.580000    160.295429    146.081228    164.395281    183.875327
  10.590000    134.990079    195.471313    191.453369    194.441172
  10.600000    176.115852    168.152319    176.885015    181.758113
  10.610000    161.346429    169.201064    144.629930    188.098282
  10.620000    180.331042    159.744913    145.669671    176.473400
  10.630000    172.948873    192.322209    163.355829    180.704978
  10.640000    194.047058    188.117238    167.522590    210.289333
  10.650000    182.442402    196.526674    172.718217    178.580300
  10.660000    184.556659    208.087264    185.210089    189.153595
  10.670000    188.769008    209.143268    204.980599    211.348184
  10.680000    204.589198    189.166344    173.758225    188.097546
  10.690000    238.336163    209.136494    184.170351    170.133902
  10.700000    237.278314    252.224589    166.479622    207.121894
  10.710000    253.093655    229.101352    186.249757    189.148968
  10.720000    253.095182    248.022625    196.649578    225.089035
  10.730000    226.738256    209.133460    190.413512    194.437053
  10.740000    220.411162    228.055816    182.085334    187.042554
  10.750000    240.442322    232.262176    187.287416    177.530926
  10.760000    202.481499    234.362569    182.086656    151.114112
  10.770000    223.567438    250.121815    199.776593    173.308644
  10.780000    203.535823    204.936494    133.181768    183.872344
  10.790000    238.338035    188.122323    159.196036    159.564961
  10.800000    194.046826    189.168647    148.788430    188.100560
  10.810000    160.295450    155.539868    159.192716    170.130528
  10.820000    182.441782    179.708799    141.505038    174.359237
  10.830000    145.529455    141.875784    106.128249    160.619421
  10.840000    189.822728    141.876410    129.022864    150.055345
  10.850000    144.476232    147.127517    109.253939    152.163445
  10.860000    157.134672    138.722553    100.929636    126.806978
  10.870000    116.002443    143.983647    107.169761    126.808999
  10.880000    106.512109    119.807451    122.779044    140.549071
  10.890000    118.116413    93.533225    87.402682    151.111426
  10.900000    113.892446    107.198359    113.413334    152.170242
  10.910000    114.952282    94.582453    88.441798    154.284351
  10.920000    105.458095    114.552134    80.118374    142.661567
  10.930000    103.348303    88.278933    103.008490    106.729926
  10.940000    88.584443    121.912486    97.808209    121.529396
  10.950000    103.348469    98.788405    104.048383    106.732470
  10.960000    91.746243    106.143752    98.845598    124.697521
  10.970000    97.021081    107.195143    94.682527    99.331882
  10.980000    100.182745    108.244810    107.168449    113.066562
  10.990000    102.293105    106.145166    98.845380    137.373629
  11.000000    111.784088    116.651783    89.484153    118.353485
  11.010000    119.164953    83.023651    112.377519    128.921337
  11.020000    102.292307    94.585138    99.885693    124.699105
  11.030000    112.842237    105.093802    99.888390    122.581814
  11.040000    131.822698    115.603093    113.412487    131.037189
  11.050000    106.512905    117.701497    97.809151    114.126513
  11.060000    130.770031    111.401236    89.483024    98.280947
  11.070000    116.007869    93.533987    106.128950    114.125029
  11.080000    113.892444    117.705775    82.200905    108.842960
  11.090000    103.351419    95.637570    94.684348    119.407084
  11.100000    93.857990    104.041194    117.575132    106.728728
  11.110000    103.353448    100.889681    81.159088    100.390997
  11.120000    95.967327    85.125800    96.765415    103.561417
  11.130000    78.038966    98.788561    82.197710    103.561116
  11.140000    90.694956    95.637026    85.322233    109.901368
  11.150000    91.747505    93.534216    84.280851    97.219941
  11.160000    70.654696    71.464002    84.279206    90.882035
  11.170000    85.421320    74.617587    55.145974    88.764821
  11.180000    62.218237    65.158936    72.834529    77.143076
  11.190000    65.385068    73.565961    60.347686    91.936413
  11.200000    62.221036    53.600298    59.307128    96.162607
  11.210000    58.002869    60.953769    62.428541    90.880329
  11.220000    56.948507    64.107867    65.552171    63.404755
  11.230000    67.493063    57.800968    52.024239    81.366106
  11.240000    52.728037    58.853991    54.106139    78.201206
  11.250000    44.292176    64.108566    66.589632    76.084208
  11.260000    43.237842    54.649749    65.552211    79.256765
  11.270000    50.619825    49.393777    56.187741    54.951367
  11.280000    41.128602    54.648993    67.634050    69.743769
  11.290000    42.181858    42.037512    52.025039    66.571605
  11.300000    45.347458    56.748312    60.347954    65.520002
  11.310000    36.910509    51.498852    67.631512    73.971669
  11.320000    44.293324    51.496318    50.986265    56.003065
  11.330000    52.728012    38.882934    82.199252    73.970747
  11.340000    45.347169    57.801954    52.024396    49.667724
  11.350000    47.456894    43.090363    59.307795    58.119921
  11.360000    27.417133    45.191634    49.944512    60.233623
  11.370000    39.021081    51.495878    57.227447    43.326861
  11.380000    49.567132    54.649119    57.226930    52.837395
  11.390000    47.455631    52.546912    38.497795    53.895554
  11.400000    48.510174    34.680870    54.106670    47.553398
  11.410000    53.783986    52.547498    47.864721    47.554771
  11.420000    58.003834    51.495444    43.700336    47.555347
  11.430000    54.837034    45.189669    46.822138    42.268679
  11.440000    52.728152    39.935931    37.458400    44.383649
  11.450000    30.582919    44.138294    44.740374    52.835576
  11.460000    31.635808    39.937462    39.537910    62.350236
  11.470000    33.745394    38.884976    48.904881    66.574290
  11.480000    37.965379    34.680020    34.337957    51.780250
  11.490000    34.802786    36.784331    44.740410    49.668718
  11.500000    34.801064    33.630281    43.702155    52.836755
  11.510000    39.014590    37.837358    40.580242    45.439048
  11.520000    37.964947    48.342584    35.377709    34.872887
  11.530000    37.964042    42.039391    30.175024    44.382426
  11.540000    20.036850    35.732826    30.174653    40.155199
  11.550000    28.471716    33.632207    37.456729    48.609606
  11.560000    36.910589    38.886076    29.133269    23.248477
  11.570000    31.638036    35.731341    42.658256    36.986335
  11.580000    28.474491    34.680774    45.780891    38.045134
  11.590000    34.800870    22.070014    35.375772    42.270788
  11.600000    28.474659    26.271386    30.174372    41.214685
  11.610000    39.020192    29.427067    34.335844    51.780820
  11.620000    32.688929    36.784995    34.334916    50.723517
  11.630000    26.365096    24.172602    39.539412    41.214521
  11.640000    32.691960    25.221079    34.337315    36.986611
  11.650000    40.072887    28.373755    44.740488    32.758755
  11.660000    21.091811    38.885120    36.417660    31.701443
  11.670000    34.802078    23.121967    50.985439    34.871729
  11.680000    32.692546    29.425877    20.809101    32.760081
  11.690000    33.745674    30.478795    30.174226    30.645033
  11.700000    26.365422    28.374175    23.931924    38.040370
  11.710000    35.855498    31.529988    26.012753    39.100172
  11.720000    30.582043    30.478367    27.052343    39.097421
  11.730000    29.529412    28.373976    29.133155    24.305748
  11.740000    35.857990    17.865025    29.133088    29.587837
  11.750000    36.910651    25.220307    28.094178    32.758404
  11.760000    28.473133    24.171337    21.850059    24.307729
  11.770000    36.911656    24.169621    36.416108    29.589550
  11.780000    30.580523    37.833127    20.809900    25.362513
  11.790000    21.090562    19.968556    26.011476    27.472354
  11.800000    22.146451    19.968707    28.094499    32.760129
  11.810000    31.635213    28.375343    27.052949    30.646900
  11.820000    29.528378    15.763057    20.810254    25.361834
  11.830000    24.255837    30.478876    21.849641    28.531066
  11.840000    25.310580    18.917470    36.418040    28.532723
  11.850000    22.145974    14.713894    20.811330    14.794125
  11.860000    30.583457    21.018517    23.932280    22.191638
  11.870000    22.145994    26.274597    11.445990    30.645955
  11.880000    18.981600    24.171327    16.648055    26.418731
  11.890000    26.365446    19.969377    17.688015    33.817913
  11.900000    20.037195    21.018135    20.809724    25.361053
  11.910000    26.364361    18.915721    24.970754    23.247579
  11.920000    15.818121    13.662032    16.648043    24.304216
  11.930000    20.036722    15.763876    18.728256    24.303883
  11.940000    15.817628    13.663487    28.094152    26.418424
  11.950000    12.653703    19.967346    22.890989    29.589795
  11.960000    21.092125    27.323203    12.486658    12.681587
  11.970000    15.818781    16.814850    18.728409    24.304832
  11.980000    29.528831    17.867000    17.687580    19.020746
  11.990000    14.764868    28.372561    13.527507    12.680036
  12.000000    24.255682    12.610308    20.810445    23.249009
  12.010000    27.419281    21.019400    18.728313    21.133409
  12.020000    13.709292    18.916255    13.527355    31.702691
  12.030000    17.929257    11.559979    16.647199    11.624078
  12.040000    8.436637    15.763107    21.851384    13.737262
  12.050000    18.982889    16.813644    12.485530    17.964929
  12.060000    14.764657    24.172731    12.485915    22.191418
  12.070000    9.491289    15.765069    13.526739    22.192215
  12.080000    16.871989    14.713989    17.687841    11.623253
  12.090000    8.437113    17.866874    11.445885    14.794533
  12.100000    16.871877    12.611193    18.729553    20.079526
  12.110000    10.546332    16.817316    18.729888    17.965279
  12.120000    18.983699    21.019259    16.648503    26.420622
  12.130000    22.145745    14.713106    19.769360    15.851652
  12.140000    28.473707    24.171792    17.688292    23.249113
  12.150000    28.473225    21.021206    16.648543    25.364099
  12.160000    27.420309    15.764735    19.769794    24.307875
  12.170000    21.091385    19.967573    16.646578    34.871042
  12.180000    29.528851    19.965658    21.850709    27.475389
  12.190000    29.526870    26.274586    22.888728    30.645298
  12.200000    34.803531    26.271872    27.052671    28.532414
  12.210000    43.237567    31.527503    23.930722    25.360345
  12.220000    43.238060    36.782802    24.970319    29.589758
  12.230000    51.675149    46.243894    29.133279    30.645840
  12.240000    35.855671    43.086687    20.810047    23.248748
  12.250000    49.564931    48.343508    30.173801    27.474062
  12.260000    49.567325    47.291960    29.133300    30.645312
  12.270000    61.167397    39.935174    39.539282    34.872999
  12.280000    61.166802    44.139457    27.052842    30.644391
  12.290000    55.891575    49.394714    37.457039    36.986225
  12.300000    64.329137    58.850499    38.499334    29.586288
  12.310000    59.056032    38.883750    30.175550    28.533009
  12.320000    55.893154    47.292106    29.135826    28.531880
  12.330000    55.892201    40.985560    35.376496    34.872568
  12.340000    52.729625    48.343966    26.013265    46.497289
  12.350000    43.236397    46.242726    22.890797    36.987060
  12.360000    56.947614    28.375988    31.212935    38.044165
  12.370000    49.566004    35.733339    20.809552    33.816521
  12.380000    48.510933    55.699315    22.891271    26.420173
  12.390000    36.908330    37.832474    23.930404    34.873390
  12.400000    55.891964    34.681857    19.768510    34.873530
  12.410000    41.127471    28.377650    24.971932    36.985536
  12.420000    43.238525    27.324434    15.606404    22.192150
  12.430000    40.074258    34.681705    13.527199    36.983899
  12.440000    31.636777    31.528280    18.730053    32.760190
  12.450000    31.640042    25.223069    18.729336    28.530258
  12.460000    28.472546    23.119849    12.485637    16.908251
  12.470000    30.584315    24.172384    13.525880    27.475249
  12.480000    23.199654    21.018694    14.567005    28.532431
  12.490000    21.091272    22.069438    9.364450    30.645931
  12.500000    23.201962    24.171947    15.606886    31.701977
  12.510000    33.746101    26.273500    20.809093    25.362427
  12.520000    20.037014    21.017616    20.810434    28.532902
  12.530000    33.745882    16.814890    26.011260    19.021792
  12.540000    31.637294    26.271358    18.728164    29.588778
  12.550000    30.582766    29.424156    23.933128    34.873793
  12.560000    22.144708    24.171566    23.930413    30.645529
  12.570000    35.856751    31.527791    21.850451    29.588697
  12.580000    37.965044    31.529177    29.132221    23.249528
  12.590000    37.965369    27.323721    23.931705    38.042436
  12.600000    42.183459    32.579184    17.687882    34.872061
  12.610000    25.310823    36.781720    18.728278    30.643016
  12.620000    49.566061    45.190578    34.336272    38.042697
  12.630000    41.129601    38.884203    43.699189    41.210107
  12.640000    41.127720    50.443973    35.376294    43.326259
  12.650000    62.219928    42.034904    38.498136    47.556978
  12.660000    64.331393    45.189956    26.012620    42.268837
  12.670000    53.784305    37.833073    38.497821    49.668245
  12.680000    62.220715    49.393256    44.740505    48.609881
  12.690000    73.821513    47.293532    47.863900    51.781127
  12.700000    79.092475    73.563622    39.539400    47.554436
  12.710000    102.295092    70.411891    32.256850    47.552712
  12.720000    91.745637    87.225743    31.214702    63.403436
  12.730000    87.532834    57.802272    43.700968    62.346566
  12.740000    104.405685    72.513298    40.580311    78.197339
  12.750000    104.403886    74.620585    50.982629    59.178213
  12.760000    98.076834    94.584451    50.983519    78.200036
  12.770000    119.169727    76.716280    39.537658    43.324422
  12.780000    115.999837    90.381673    46.822686    59.178513
  12.790000    107.571454    73.569725    40.579463    60.234300
  12.800000    108.621546    69.363158    42.660066    57.062808
  12.810000    116.001636    80.922039    46.822413    49.666776
  12.820000    91.751439    84.072663    44.741141    61.292134
  12.830000    93.854979    99.842728    45.779146    57.064014
  12.840000    125.495688    71.464287    50.984048    51.778915
  12.850000    85.425324    66.211499    49.944778    64.462571
  12.860000    100.189310    60.954203    41.620036    75.026389
  12.870000    79.093027    69.360029    30.174417    57.064659
  12.880000    66.438169    45.190268    40.579865    58.119955
  12.890000    76.984292    47.291287    37.458363    51.783618
  12.900000    62.223373    47.291376    29.133565    46.498682
  12.910000    54.838692    45.191173    28.092676    40.155475
  12.920000    58.000798    52.545296    31.216337    47.554015
  12.930000    48.512331    44.138902    37.457730    48.610531
  12.940000    51.676018    46.243650    27.052626    46.496738
  12.950000    45.347632    40.987214    44.741746    47.553219
  12.960000    46.403580    33.629860    30.172681    53.893620
  12.970000    36.909446    47.293919    31.215829    28.532414
  12.980000    45.346467    52.549315    35.375549    35.926391
  12.990000    44.291824    33.629999    32.257274    36.985825
  13.000000    36.911723    43.088482    46.822874    47.553946
  13.010000    45.346053    37.834602    39.538395    54.948990
  13.020000    33.745231    37.832511    43.701001    36.985195
  13.030000    36.909658    34.680591    45.780006    38.042040
  13.040000    36.909575    29.427674    50.983822    42.266473
  13.050000    33.745242    28.375874    33.293569    42.272147
  13.060000    44.292082    46.243005    39.539214    47.552946
  13.070000    45.347092    45.190987    47.861817    48.608262
  13.080000    48.510791    34.682087    42.659449    42.271004
  13.090000    65.382375    50.446077    58.269403    44.386438
  13.100000    40.073038    46.241106    48.902461    42.270740
  13.110000    43.238815    49.393423    55.146526    46.497483
  13.120000    60.111048    52.547001    60.347743    51.781787
  13.130000    65.382060    48.340831    60.346823    46.497304
  13.140000    64.329803    62.004924    56.185236    54.950827
  13.150000    67.492868    53.601418    55.143801    56.008656
  13.160000    65.385324    73.566377    60.349343    54.951183
  13.170000    72.768653    74.614628    49.943609    70.801353
  13.180000    74.872504    68.313188    89.481380    56.005736
  13.190000    72.765779    90.383355    84.277792    58.122269
  13.200000    93.858827    69.361991    80.120940    69.748110
  13.210000    60.113222    66.206743    78.039764    75.028122
  13.220000    87.528774    81.975109    76.997109    84.539860
  13.230000    91.748164    96.687647    83.237741    81.367546
  13.240000    106.512296    88.281295    90.522395    82.421964
  13.250000    101.234871    92.483879    87.400800    80.313136
  13.260000    100.180555    99.841298    127.979947    87.708526
  13.270000    109.675351    116.649975    122.777490    99.332833
  13.280000    105.458053    100.890649    107.172311    115.190735
  13.290000    129.707514    107.194987    111.331622    115.181695
  13.300000    153.970669    102.990244    118.616832    121.523239
  13.310000    126.549974    111.399519    138.384880    116.239591
  13.320000    140.262387    113.500688    134.224347    123.642970
  13.330000    143.423334    130.315390    134.220739    101.451155
  13.340000    162.405366    97.740047    140.464951    121.524779
  13.350000    150.803791    116.655875    103.011067    115.190394
  13.360000    157.129271    134.518004    136.302915    159.567969
  13.370000    153.967191    131.369416    123.819424    110.958676
  13.380000    164.518562    146.082501    157.112774    134.205726
  13.390000    186.659264    131.366700    122.778964    125.752667
  13.400000    183.495435    133.469016    146.706932    144.773081
  13.410000    191.938757    138.727266    159.195047    120.469333
  13.420000    187.717790    131.365802    146.711924    139.488382
  13.430000    176.113134    122.959437    153.993724    136.322778
  13.440000    196.152413    149.233768    119.657472    132.088710
  13.450000    153.970434    166.050108    149.830567    151.115077
  13.460000    170.841317    139.774122    130.063302    145.833491
  13.470000    180.334094    142.925070    145.669074    145.825699
  13.480000    187.717777    152.388117    148.787009    173.305932
  13.490000    175.058987    125.060298    137.345069    178.588626
  13.500000    179.276823    150.286277    132.143653    181.756808
  13.510000    204.591599    151.332310    143.586764    168.023058
  13.520000    198.262766    147.133537    141.508444    190.205258
  13.530000    221.463464    150.282881    153.994212    173.303558
  13.540000    189.823307    156.590539    163.357749    169.077118
  13.550000    221.459974    137.672661    142.550327    181.753847
  13.560000    208.806679    151.338358    145.672373    189.150852
  13.570000    198.267191    167.096723    162.314179    197.608046
  13.580000    205.644942    175.509225    164.395762    192.328778
  13.590000    213.025666    177.612013    172.718995    196.552803
  13.600000    226.736543    141.879299    163.356756    187.043478
  13.610000    227.793897    184.961485    182.088656    177.528821
  13.620000    243.608471    171.304090    174.801484    184.926500
  13.630000    211.971961    180.762263    166.476831    166.964818
  13.640000    236.224590    172.356047    182.086389    193.376858
  13.650000    248.884041    147.131179    189.368688    184.929912
  13.660000    252.047620    158.689026    186.250522    178.593754
  13.670000    242.558317    173.406283    162.317086    194.442152
  13.680000    243.604606    163.950011    187.287035    196.559766
  13.690000    216.192945    141.881810    157.115588    190.217324
  13.700000    208.805111    164.997014    158.150926    178.589608
  13.710000    230.952091    143.974361    148.788726    157.450422
  13.720000    232.005714    150.286286    134.224978    183.872676
  13.730000    213.026274    132.420477    135.267187    165.903163
  13.740000    182.442572    138.726431    131.102175    153.223899
  13.750000    203.530664    148.185344    108.210164    178.590402
  13.760000    186.656445    98.787339    113.412399    155.336537
  13.770000    165.571810    114.552869    108.214289    134.206339
  13.780000    161.353455    99.840996    79.077699    124.694556
  13.790000    139.209194    114.552790    79.078308    123.639850
  13.800000    117.057202    106.143072    83.240903    153.223441
  13.810000    120.222222    79.874884    78.037233    104.618196
  13.820000    106.510305    75.668446    83.240531    108.846134
  13.830000    94.908527    70.410575    58.267815    108.846232
  13.840000    95.968140    72.514254    67.632243    99.334655
  13.850000    100.184281    62.004924    49.943831    89.821765
  13.860000    91.747929    53.597993    41.621353    67.630316
  13.870000    76.989145    54.645578    55.144463    82.423582
  13.880000    64.331820    52.544891    44.741445    70.801047
  13.890000    72.765458    39.935254    30.173919    68.688845
  13.900000    65.385573    45.189948    27.052928    61.287937
  13.910000    46.399727    47.293061    33.295234    78.201432
  13.920000    60.111281    36.784297    41.618846    56.006406
  13.930000    48.508734    50.445067    38.498585    67.629101
  13.940000    50.619159    37.833050    22.890066    47.552819
  13.950000    40.074053    44.139258    35.376236    49.666589
  13.960000    37.962780    45.189332    34.337385    47.553938
  13.970000    51.675040    36.784455    29.133114    36.985174
  13.980000    46.403007    35.730491    38.498738    45.441697
  13.990000    26.364548    30.477745    35.376306    49.668630
  14.000000    52.729765    40.986081    26.011834    44.383971
  14.010000    47.457060    37.833527    38.498719    39.097877
  14.020000    42.184213    30.478469    36.419825    39.100528
  14.030000    39.018775    31.528868    40.578668    35.929193
  14.040000    36.910051    33.630960    33.294407    24.304979
  14.050000    37.962173    23.121849    27.051777    36.985121
  14.060000    51.674190    31.528914    23.931042    30.644398
  14.070000    20.036780    21.020848    20.811197    30.646464
  14.080000    28.473288    34.681623    20.810234    23.247990
  14.090000    36.912859    27.324905    28.093649    33.816612
  14.100000    18.983037    29.427879    26.013198    29.587605
  14.110000    39.019855    25.222733    19.770222    17.964690
  14.120000    29.526534    23.120035    19.767716    15.850227
  14.130000    30.585505    15.763856    19.770185    28.529931
  14.140000    26.364732    26.273179    12.486881    23.248150
  14.150000    21.092302    14.713736    13.526944    21.135921
  14.160000    16.873271    17.866173    10.405991    22.191494
  14.170000    15.818662    16.814470    9.364560    14.795319
  14.180000    18.979948    14.712615    6.243294    15.851903
  14.190000    9.492346    14.715670    12.486015    17.964975
  14.200000    14.763557    16.814911    16.648643    9.509736
  14.210000    6.328150    7.356413    14.567498    13.737618
  14.220000    15.818128    14.711842    3.121307    21.136311
  14.230000    11.600729    9.458066    11.445696    11.625289
  14.240000    11.600209    7.356600    3.121473    20.078101
  14.250000    17.926288    6.306062    9.364662    10.568842
  14.260000    10.545507    7.356345    6.243103    6.339792
  14.270000    11.599909    12.610562    5.202426    8.455351
  14.280000    4.218520    10.509083    8.323859    7.396607
  14.290000    7.382407    10.509566    3.122021    5.283950
  14.300000    7.380978    6.306211    11.445494    7.396875
  14.310000    11.599218    3.152421    4.162078    7.396859
  14.320000    6.327819    9.458704    7.283745    4.227402
  14.330000    9.491580    2.101878    8.323558    7.397932
  14.340000    8.437607    5.253811    10.404456    10.568710
  14.350000    10.545846    10.509891    11.445261    9.510456
  14.360000    7.382761    10.510592    7.282404    10.567453
  14.370000    6.327604    7.356731    4.161757    7.396188
  14.380000    8.436586    12.611296    5.203524    16.906709
  14.390000    8.436717    6.305185    4.162061    8.453758
  14.400000    9.491969    8.407519    5.202538    10.567145
  14.410000    7.382082    4.203474    5.202643    11.623885
  14.420000    8.436499    4.203958    10.404287    10.567517
  14.430000    3.163414    6.305120    9.364615    11.623612
  14.440000    9.491278    14.712652    7.283457    9.510283
  14.450000    10.544939    10.510389    7.283405    11.623879
  14.460000    7.381187    9.457125    3.120935    1.056929
  14.470000    10.545573    10.509810    4.162316    11.624054
  14.480000    7.382456    13.662031    8.324294    9.510942
  14.490000    8.436586    2.102017    3.121236    13.737359
  14.500000    11.599833    6.306116    5.202178    9.511338
  14.510000    8.436514    10.509952    8.324041    14.794526
  14.520000    7.382373    10.509258    8.324205    8.453937
  14.530000    5.272660    10.509442    2.081220    13.737093
  14.540000    3.163678    5.255228    3.121528    7.398229
  14.550000    8.435809    5.254862    5.202875    9.509766
  14.560000    4.218323    4.203546    4.161415    8.453492
  14.570000    9.491731    8.407302    4.161866    5.283055
  14.580000    9.492086    4.203722    3.121113    8.454221
  14.590000    3.163906    11.559503    3.121688    8.453955
  14.600000    6.328035    8.407274    5.202973    9.509847
  14.610000    7.382733    2.102163    4.161899    8.452817
  14.620000    5.273450    3.152508    6.243216    7.397492
  14.630000    6.327046    7.356154    5.202979    6.340749
  14.640000    8.437879    6.306197    3.122119    3.170274
  14.650000    8.437287    2.101701    4.161355    6.341303
  14.660000    3.163662    4.203289    7.283301    6.339410
  14.670000    4.217724    2.101747    8.324631    3.170441
  14.680000    5.272942    1.050965    4.161576    3.169781
  14.690000    4.218636    3.152931    7.283553    6.341694
  14.700000    7.382861    6.305906    4.161762    7.396842
  14.710000    6.327785    4.204176    2.081348    7.397916
  14.720000    6.328003    2.102453    2.081465    4.226259
  14.730000    8.436558    6.305601    1.040524    8.453195
  14.740000    4.218367    4.204099    4.161977    6.340380
  14.750000    3.162973    3.153806    7.283352    8.454276
  14.760000    0.000000    3.153102    5.202832    4.226511
  14.770000    4.218588    3.152532    3.121507    7.397256
  14.780000    6.327127    3.153201    3.121754    2.114165
  14.790000    5.273274    6.305730    4.162015    6.341205
  14.800000    8.436369    6.306203    5.202168    4.227400
  14.810000    2.109373    3.152911    7.282803    5.283214
  14.820000    3.164291    1.050764    2.081359    4.227330
  14.830000    3.163612    5.254691    5.202656    8.453298
  14.840000    5.272958    1.051038    1.040334    3.169218
  14.850000    6.327321    4.204207    4.161779    3.170218
  14.860000    3.164660    4.203245    3.121566    3.170154
  14.870000    3.163846    5.254937    5.202652    6.340546
  14.880000    4.218241    3.153338    1.040194    3.170520
  14.890000    8.436782    7.356610    3.121317    5.283931
  14.900000    12.654927    5.254767    3.121090    6.340861
  14.910000    8.436105    7.355665    2.080741    7.397354
  14.920000    8.437110    7.356816    3.121552    4.226521
  14.930000    11.599549    2.101752    5.202104    3.170238
  14.940000    8.435714    8.408149    5.202177    8.454002
  14.950000    11.600292    1.050764    4.161748    10.568439
  14.960000    9.492288    8.406750    2.081078    2.113404
  14.970000    10.546866    5.255231    6.243559    5.283877
  14.980000    10.546687    11.561046    3.121363    2.113374
  14.990000    12.655014    7.357335    2.080808    5.283548
  15.000000    10.545234    10.509442    2.080956    8.454515
  15.010000    8.436547    11.562061    1.040298    8.454258
  15.020000    10.545942    6.306208    3.121684    7.397292
  15.030000    6.327315    12.611582    4.161635    2.113091
  15.040000    8.437295    9.458630    2.081129    11.625291
  15.050000    5.273139    3.153200    10.404629    5.282552
  15.060000    13.708489    11.559734    2.080610    2.113790
  15.070000    7.381678    9.457988    4.161920    5.283712
  15.080000    9.490467    5.254397    4.162093    8.453476
  15.090000    3.163661    4.204783    1.040194    3.169730
  15.100000    8.436276    8.408441    1.040376    6.340447
  15.110000    3.163892    9.458475    6.242972    3.170308
