#D Tue Jul 09 14:44:45 2019  
#S Scan 29; exafsscan 
#C exafs_edge_energy 6.539
#C exafs_region -200 -20 36 1 0 0 0
#C exafs_region -20 50 175 1 0 0 0
#C exafs_region 50 275 225 1 0 0 0
#C exafs_region 275 744.711 130 1 0 1 0.5  
#C 1_Energy (keV) 2_sec 3_mononrg 4_i0 5_i1 6_i2 7_i3 8_mu01 9_mu12 10_mu23 11_flatot 12_fla01 13_fla02 14_fla03 15_fla04 16_fla05 17_fla06 18_fla07 19_fla08 20_fla09 21_fla10 22_fla11 23_fla12 24_fla13 25_dt 26_TC1 
6.5266 1 6.52659 197445 117252 147625 -11.6003 0.521136 -0.230352 0 10.0002 1.00002 0 0 6.00013 0 0 0 0 0 2 0 0 1 0.0038549 0 
6.527 1 6.52699 197444 117290 147491 -8.60029 0.520807 -0.22912 0 13.0001 0 0 0 7.00012 0 0 0 0 0 6 0 0 0 0.00369796 0 
6.5274 1 6.52739 197517 117313 147506 -9.60029 0.52098 -0.229025 0 14.0002 0 0 0 6.00013 0 0 0 0 1.00007 7 0 0 0 0.00379017 0 
6.5278 1 6.52779 197440 117174 147412 -9.60029 0.521776 -0.229573 0 12.0002 0 0 0 7.00014 0 0 0 0 0 4 0 0 1.00001 0.00379017 0 
6.5282 1 6.52819 197412 117111 147216 -11.6003 0.522172 -0.228781 0 6.00015 0 0 0 4.00009 0 0 0 0 0 2.00006 0 0 0 0.0040766 0 
6.5286 1 6.52859 197366 117001 147038 -10.6003 0.522879 -0.228511 0 10.0001 0 0 0 4.00008 0 0 0 0 0 6 0 0 0 0.0040766 0 
6.529 1 6.52899 197211 116752 146803 -11.6003 0.524224 -0.229042 0 6.00011 0 0 0 5.00011 0 0 0 0 0 1 0 0 0 0.00366247 0 
6.5294 1 6.52939 197169 116701 146658 -13.6003 0.524448 -0.22849 0 14.0001 0 0 0 5.00011 0 0 0 0 0 9 0 0 0 0.00402184 0 
6.5298 1 6.52979 197296 116708 146723 -18.6003 0.525031 -0.228873 0 15.0002 0 0 0 11.0002 0 0 0 0 0 4 0 0 0 0.00390546 0 
6.5302 1 6.53019 197612 116765 146836 -6.60029 0.526144 -0.229155 0 11.0001 0 0 0 5.00011 0 0 0 0 0 6 0 0 0 0.0038072 0 
6.5306 1 6.53059 197923 116639 146625 -16.6003 0.528796 -0.228797 0 13.0002 0 0 0 9.00015 0 0 0 0 0 4 0 0 0 0.00384393 0 
6.531 1 6.53099 197736 116353 146259 -47.6003 0.530306 -0.228752 0 11.0002 0 0 0 8.00016 0 0 0 0 0 3 0 0 0 0.00384393 0 
6.5314 1 6.53139 197504 116138 145877 -48.6003 0.530981 -0.227987 0 15.0001 0 0 0 5.0001 0 1.00001 0 0 0 9 0 0 0 0.0037166 0 
6.5318 1 6.53179 197480 115735 145560 -51.6003 0.534336 -0.229287 0 12.0002 0 0 0 10.0002 0 0 0 0 0 2 0 0 0 0.00387884 0 
6.5322 1 6.53219 197444 115566 145141 -11.6003 0.535615 -0.227866 0 12.0001 0 0 0 7.00014 0 0 0 0 0 5 0 0 0 0.00391625 0 
6.5326 1 6.53259 197439 115383 144932 -14.6003 0.537174 -0.22801 0 13.0001 0 0 0 6.00012 0 0 0 0 0 6 0 0 1.00001 0.00394808 0 
6.533 1 6.53299 197467 115073 144539 -14.6003 0.540006 -0.227985 0 16.0002 0 0 0 9.00018 0 0 0 0 0 7 0 0 0 0.00394808 0 
6.5334 1 6.53339 197476 114880 144072 -35.6003 0.54173 -0.226427 0 13.0002 0 0 0 9.00015 0 0 0 0 0 4 0 0 0 0.00399434 0 
6.5338 1 6.53379 197437 114536 143680 -47.6003 0.544532 -0.226702 0 15.0001 0 0 0 6.00013 0 0 0 0 0 9 0 0 0 0.00387673 0 
6.5342 1 6.53419 197420 114377 143121 -39.6003 0.545835 -0.224193 0 14.0001 0 0 0 7.00015 0 0 0 0 0 7 0 0 0 0.00376777 0 
6.5346 1 6.53459 197470 114506 142688 -35.6003 0.544961 -0.220035 0 15.0002 0 0 0 11.0002 0 0 0 0 0 4 0 0 0 0.00376777 0 
6.535 1 6.53499 197438 114075 142063 -34.6003 0.54857 -0.219417 0 17.0001 0 0 0 7.00015 0 0 0 0 0 10 0 0 0 0.00411422 0 
6.5354 1 6.53539 197455 113602 141286 -41.6003 0.552811 -0.218087 0 13.0002 0 0 0 8.00016 0 0 0 0 0 5 0 0 0 0.00402231 0 
6.5358 1 6.53579 197507 113060 140421 -41.6003 0.557857 -0.216729 0 15.0002 0 0 0 10.0002 0 0 0 0 0 5 0 0 0 0.00379435 0 
6.5362 1 6.53619 197395 112062 139257 -40.6003 0.566156 -0.217271 0 15.0002 0 0 0 9.00014 0 1.00001 0 0 0 5 0 0 0 0.00379435 0 
6.5366 1 6.53659 197414 111271 138059 -40.6003 0.573336 -0.215715 0 15.0001 0 0 0 7.00014 0 0 0 0 0 8 0 0 0 0.00386309 0 
6.537 1 6.53699 197454 110472 136413 -47.6003 0.580745 -0.210927 0 10.0002 0 0 0 5.00011 0 0 0 0 0 4.00013 0 0 1.00001 0.00411663 0 
6.5374 1 6.53739 197454 109591 134391 -43.6003 0.588752 -0.204 0 17.0002 0 0 0 9.00018 0 0 0 0 0 7 0 0 1.00001 0.00411663 0 
6.5378 1 6.53779 197426 108378 131661 -45.6003 0.59974 -0.194607 0 15.0002 0 0 0 10.0002 0 0 0 0 0 5 0 0 0 0.00386277 0 
6.5382 1 6.53819 197469 106904 127477 -45.6003 0.613652 -0.176007 0 12.0001 1.00002 0 0 6.00012 0 0 0 0 0 5 0 0 0 0.00384556 0 
6.5386 1 6.53859 197428 104653 121127 -45.6003 0.634726 -0.146192 0 10.0001 0 0 0 5.0001 0 0 0 0 0 5 0 0 0 0.00365355 0 
6.539 1 6.53899 197417 101344 112206 -48.6003 0.666799 -0.101818 0 10.0001 0 0 0 7.00012 0 0 0 0 0 3 0 0 0 0.00377268 0 
6.5394 1 6.53939 197476 96235.6 101766 -47.6003 0.718816 -0.0558747 0 11.0001 0 0 0 7.00014 0 0 0 0 0 4 0 0 0 0.00378528 0 
6.5398 1 6.53979 197484 89180.6 90900.8 -39.6003 0.794992 -0.0191053 0 10.0001 0 0 0 5.00011 0 0 0 0 0 5 0 0 0 0.00391089 0 
6.5402 1 6.54019 197453 80733.6 80195.8 -48.6003 0.894344 0.0066837 0 15.0001 0 0 0 5.00011 0 0 0 0 0 10 0 0 0 0.00368864 0 
6.5406 1 6.54059 197445 71737.6 70005.8 -59.6003 1.01244 0.0244369 0 19.0002 0 0 0 11.0002 0 0 0 0 0 8 0 0 0 0.00359842 0 
6.541 1 6.54099 197458 65111.6 62577.8 -55.6003 1.10942 0.0396921 0 8.64425 0 0 0 4.00009 0 0 0 0 0 3.64417 0 0 1 0.00359842 0 
6.5414 1 6.54139 197461 60719.6 57746.8 -42.6003 1.17927 0.0501986 0 6.00013 0 0 0 6.00013 0 0 0 0 0 0 0 0 0 5.58513 0 
6.5418 1 6.54179 197464 56310.6 52995.8 -42.6003 1.25467 0.0606701 0 5.0001 0 0 0 5.0001 0 0 0 0 0 0 0 0 0 7.69633 0 
6.5422 1 6.54219 197503 50806.6 47648.8 -37.6003 1.35773 0.0641688 0 12.0002 0 0 0 12.0002 0 0 0 0 0 0 0 0 0 7.69611 0 
6.5426 1 6.54259 197471 46010.6 43316.8 -42.6003 1.45672 0.0603313 0 6.0001 0 0 0 5.00011 0 0 0 0 0 0 0 0 1 7.69632 0 
6.543 1 6.54299 197400 43417.6 40805.8 -44.6003 1.51437 0.0620407 0 4.00007 0 0 0 4.00007 0 0 0 0 0 0 0 0 0 7.69638 0 
6.5434 1 6.54339 197455 42998.6 40021.8 -42.6003 1.52434 0.0717433 0 6.00013 0 0 0 6.00013 0 0 0 0 0 0 0 0 0 7.69611 0 
6.5438 1 6.54379 197454 44014.6 40634.8 -43.6003 1.50098 0.0798966 0 4.00009 0 0 0 4.00009 0 0 0 0 0 0 0 0 0 7.69621 0 
6.5442 1 6.54419 197429 45930.6 41678.8 -43.6003 1.45825 0.097139 0 6.00013 0 0 0 6.00013 0 0 0 0 0 0 0 0 0 7.69621 0 
6.5446 1 6.54459 197438 47636.6 42533.8 -42.6003 1.42182 0.113302 0 12.0002 0 0 0 11.0002 0 0 0 0 0 0 0 0 1 7.69616 0 
