# 1-D Scan File created by LabVIEW Control Panel  6/15/2018  8:14:19 PM; Scan time 0 hrs 10 min 2 sec. 
#
# Beamline 20 ID
#
# User Comment:
#
#
# Scan config:
#                 E0: 11867.00 eV   379 points
#        Scan bounds:  -150.00 -10.00 50.00 380.23 (9.99 (k))
#       Scan step(s):  10.00 0.20 0.10
#  Integration times:  1.00 1.00 1.00    kwgt in EXAFS region: 0.0
#
# Amplifier Sensitivities:
# Preslit: 50 nA/V  PreKB-I0: 1 nA/V  IT: 5 nA/V  Caldiode: 100 pA/V
#
# Analog Input Voltages at start/end of scan:
# Preslit: 1.121/1.119  PreKB-I0: 0.886/0.888  IT: 0.100/0.100  Caldiode: 0.247/0.248
#
# XIA Filters:
# 1X: OUT 2X: OUT 4X: OUT 8X: OUT
#
# Filters on XIA Shutter Unit:
# 1X: OUT 2X: OUT
#
# Mono Info:
#
#
# ID Info:
#
#
# Slit Info:
# KB Slits:  Center is at 3600.0 (H), 3500.0 (V)   Size is 150.0 wide x 150.0 high
# IDC Slits:  Center is at -1639.8 (H), 3279.9 (V)   Size is 100.0 wide x 150.0 high
#
# Motor Positions:
# AeroTechH (s20aerotech:m1): 8379.000000 AeroTechV (s20aerotech:m2): 15896.000000
#
# Detector Names/PVs:
# Preslit/20id:scaler2_netA.B  Caldiode/20id:scaler2_netA.F  PreKB-I0/20id:scaler2_netA.C  IT/20id:scaler2_netA.E  XMAP4:DT Corr I0 /20xmap4:DTCorrI0.VAL
# XMAP4:AsKa_Sum/20xmap4:dxpCalc1.VAL  XMAP4:FeKa_Sum/20xmap4:dxpCalc2.VAL  XMAP4:TiKa_Sum/20xmap4:dxpCalc3.VAL  XMAP4:MnKa_Sum/20xmap4:dxpCalc4.VAL  XMAP4:CuKa_Sum/20xmap4:dxpCalc5.VAL
# XMAP4:ZnKa_Sum/20xmap4:dxpCalc6.VAL  XMAP4:CrKa_Sum/20xmap4:dxpCalc8.VAL  XMAP4:NiKa_Sum/20xmap4:dxpCalc9.VAL  XMAP4:Total_Sum/20xmap4:dxpCalc16.VAL
#
# Positioner names/Drive PVs/Readback PVs:
# Mono Energy (alt) */20id:monoE.VAL/20id:AtoE.VAL  Scaler preset time */20id:scaler2.TP/  ID Gap */20id:ID20ds:ScanEnergy.VAL/ID20ds:Energy
# Here is a readable list of column headings:
#  1) Mono Energy (alt) *  11) XMAP4:TiKa_Sum
#  2) Scaler preset time * 12) XMAP4:MnKa_Sum
#  3) ID Gap *             13) XMAP4:CuKa_Sum
#  4) Preslit              14) XMAP4:ZnKa_Sum
#  5) Caldiode             15) XMAP4:CrKa_Sum
#  6) PreKB-I0             16) XMAP4:NiKa_Sum
#  7) IT                   17) XMAP4:Total_Sum
#  8) XMAP4:DT Corr I0
#  9) XMAP4:AsKa_Sum
# 10) XMAP4:FeKa_Sum
#
# Column Headings:
#Mono Energy (alt) *  Scaler preset time * ID Gap *             Preslit              Caldiode             PreKB-I0             IT                   XMAP4:DT Corr I0     XMAP4:AsKa_Sum       XMAP4:FeKa_Sum       XMAP4:TiKa_Sum       XMAP4:MnKa_Sum       XMAP4:CuKa_Sum       XMAP4:ZnKa_Sum       XMAP4:CrKa_Sum       XMAP4:NiKa_Sum       XMAP4:Total_Sum
       11856.99718353            1.00000000           11.99694967       130751.00000000        28953.40039062       103729.60156250           -0.80000001       102986.89062500        15863.00000000         2681.00000000           34.00000000           47.00000000         1526.00000000          292.00000000           30.00000000          906.00000000        38883.00000000
       11857.19292025            1.00000000           11.99707270       130618.00000000        29058.40039062       103343.60156250           -3.79999995       102602.47656250        15651.00000000         2687.00000000           29.00000000           41.00000000         1584.00000000          282.00000000           25.00000000          894.00000000        38946.00000000
       11857.38866353            1.00000000           11.99723768       130812.00000000        29070.40039062       103557.60156250           -2.79999995       102795.42968750        16415.00000000         2749.00000000           30.00000000           33.00000000         1578.00000000          316.00000000           39.00000000          923.00000000        39988.00000000
       11857.58441336            1.00000000           11.99736309       130752.00000000        29145.40039062       103733.60156250            1.20000005       102978.01562500        16345.00000000         2673.00000000           22.00000000           37.00000000         1577.00000000          286.00000000           35.00000000          877.00000000        39568.00000000
       11857.78016975            1.00000000           11.99748802       130760.00000000        29032.40039062       104470.60156250            3.20000005       103693.89843750        16788.00000000         2725.00000000           39.00000000           46.00000000         1508.00000000          296.00000000           38.00000000          930.00000000        40402.00000000
       11857.97593269            1.00000000           11.99773598       130781.00000000        29074.40039062       103701.60156250           -0.80000001       102926.35937500        16923.00000000         2601.00000000           43.00000000           50.00000000         1542.00000000          265.00000000           33.00000000          905.00000000        40629.00000000
       11858.22064559            1.00000000           11.99798441       130826.00000000        28992.40039062       101177.60156250            0.20000000       100422.42187500        17145.00000000         2695.00000000           31.00000000           50.00000000         1524.00000000          264.00000000           24.00000000          915.00000000        40564.00000000
       11858.41642328            1.00000000           11.99831486       130822.00000000        29118.40039062       104367.60156250            2.20000005       103556.60156250        18088.00000000         2741.00000000           32.00000000           53.00000000         1580.00000000          297.00000000           33.00000000          926.00000000        42263.00000000
       11858.61220753            1.00000000           11.99831486       130756.00000000        29085.40039062       103552.60156250           -0.80000001       102752.39843750        18085.00000000         2688.00000000           30.00000000           47.00000000         1504.00000000          286.00000000           25.00000000          871.00000000        42024.00000000
       11858.80799834            1.00000000           11.99860525       130790.00000000        29045.40039062       102995.60156250            0.20000000       102189.87500000        18393.00000000         2758.00000000           43.00000000           42.00000000         1618.00000000          310.00000000           40.00000000          934.00000000        42553.00000000
       11859.00379571            1.00000000           11.99889421       130563.00000000        28971.40039062       104217.60156250            0.20000000       103384.18750000        18999.00000000         2706.00000000           30.00000000           43.00000000         1545.00000000          282.00000000           39.00000000          919.00000000        43518.00000000
       11859.19959963            1.00000000           11.99901867       130714.00000000        29141.40039062       103394.60156250           -0.80000001       102562.12500000        19373.00000000         2671.00000000           33.00000000           41.00000000         1491.00000000          299.00000000           36.00000000          858.00000000        43821.00000000
       11859.39541012            1.00000000           11.99918365       130487.00000000        29064.40039062       102344.60156250           -1.79999995       101517.24218750        19851.00000000         2657.00000000           34.00000000           33.00000000         1519.00000000          294.00000000           37.00000000          896.00000000        44002.00000000
       11859.59122716            1.00000000           11.99943256       130616.00000000        29050.40039062       103130.60156250            0.20000000       102271.66406250        20556.00000000         2743.00000000           26.00000000           54.00000000         1529.00000000          284.00000000           40.00000000          906.00000000        45361.00000000
       11859.78705076            1.00000000           11.99976254       130567.00000000        29156.40039062       102371.60156250            0.20000000       101512.79687500        20927.00000000         2608.00000000           42.00000000           54.00000000         1591.00000000          318.00000000           37.00000000          862.00000000        45697.00000000
       11859.98288092            1.00000000           11.99976254       130253.00000000        29099.40039062        99788.60156250            0.20000000        98962.48437500        20879.00000000         2593.00000000           37.00000000           41.00000000         1420.00000000          309.00000000           40.00000000          841.00000000        45083.00000000
       11860.17871764            1.00000000           12.00009489       131298.00000000        29233.40039062       103986.60156250            1.20000005       103078.87500000        22249.00000000         2660.00000000           37.00000000           56.00000000         1507.00000000          312.00000000           40.00000000          882.00000000        47590.00000000
       11860.42352277            1.00000000           12.00026083       131411.00000000        29326.40039062       101981.60156250            2.20000005       101074.87500000        22960.00000000         2672.00000000           43.00000000           45.00000000         1512.00000000          316.00000000           44.00000000          870.00000000        48492.00000000
       11860.61937425            1.00000000           12.00038290       131110.00000000        29198.40039062       102998.60156250            3.20000005       102054.48437500        24088.00000000         2688.00000000           48.00000000           49.00000000         1534.00000000          328.00000000           36.00000000          869.00000000        50027.00000000
       11860.81523229            1.00000000           12.00050879       131065.00000000        29041.40039062       104492.60156250            2.20000005       103507.97656250        25318.00000000         2638.00000000           43.00000000           51.00000000         1462.00000000          298.00000000           40.00000000          869.00000000        51460.00000000
       11861.01109689            1.00000000           12.00071383       131204.00000000        28966.40039062       100987.60156250            2.20000005       100040.35937500        25271.00000000         2639.00000000           38.00000000           57.00000000         1559.00000000          288.00000000           37.00000000          838.00000000        51219.00000000
       11861.20696806            1.00000000           12.00116920       131129.00000000        29334.40039062       103615.60156250           -0.80000001       102593.75781250        27085.00000000         2688.00000000           36.00000000           37.00000000         1632.00000000          318.00000000           43.00000000          888.00000000        53916.00000000
       11861.40284578            1.00000000           12.00116920       130966.00000000        29212.40039062       102794.60156250           -1.79999995       101767.82031250        27724.00000000         2662.00000000           45.00000000           52.00000000         1571.00000000          309.00000000           41.00000000          850.00000000        54626.00000000
       11861.59873007            1.00000000           12.00145912       131095.00000000        29194.40039062       100896.60156250           -1.79999995        99875.87500000        28081.00000000         2645.00000000           28.00000000           47.00000000         1512.00000000          318.00000000           48.00000000          846.00000000        55343.00000000
       11861.79462092            1.00000000           12.00162458       131031.00000000        29468.40039062       105214.60156250            1.20000005       104073.89843750        30908.00000000         2671.00000000           50.00000000           57.00000000         1594.00000000          353.00000000           41.00000000          858.00000000        59416.00000000
       11861.99051834            1.00000000           12.00174904       130975.00000000        29136.40039062       104568.60156250           -1.79999995       103408.82031250        32164.00000000         2698.00000000           50.00000000           52.00000000         1626.00000000          347.00000000           46.00000000          889.00000000        60820.00000000
       11862.18642231            1.00000000           12.00216198       131250.00000000        29214.40039062       103701.60156250           -1.79999995       102528.78906250        33173.00000000         2669.00000000           52.00000000           47.00000000         1557.00000000          321.00000000           42.00000000          873.00000000        62051.00000000
       11862.38233285            1.00000000           12.00216198       131272.00000000        29319.40039062       104528.60156250            0.20000000       103318.77343750        34263.00000000         2659.00000000           59.00000000           52.00000000         1546.00000000          324.00000000           43.00000000          857.00000000        63544.00000000
       11862.57824996            1.00000000           12.00245190       130975.00000000        29271.40039062       103304.60156250           -1.79999995       102083.38281250        35163.00000000         2705.00000000           50.00000000           61.00000000         1567.00000000          345.00000000           44.00000000          855.00000000        64942.00000000
       11862.82315557            1.00000000           12.00274038       131086.00000000        29139.40039062       104003.60156250           -1.79999995       102713.17187500        37894.00000000         2812.00000000           61.00000000           54.00000000         1579.00000000          360.00000000           53.00000000          879.00000000        68259.00000000
       11863.01908744            1.00000000           12.00274038       130686.00000000        29076.40039062       104448.60156250            0.20000000       103112.60156250        39332.00000000         2731.00000000           46.00000000           73.00000000         1561.00000000          349.00000000           58.00000000          868.00000000        70434.00000000
       11863.21502588            1.00000000           12.00286388       130970.00000000        29021.40039062       102961.60156250           -3.79999995       101609.11718750        40897.00000000         2645.00000000           54.00000000           74.00000000         1527.00000000          361.00000000           61.00000000          847.00000000        72394.00000000
       11863.41097088            1.00000000           12.00319433       130963.00000000        29109.40039062       102643.60156250           -4.80000019       101249.30468750        42993.00000000         2578.00000000           56.00000000           61.00000000         1598.00000000          331.00000000           68.00000000          886.00000000        74945.00000000
       11863.60692245            1.00000000           12.00356770       131090.00000000        29212.40039062       105020.60156250           -3.79999995       103492.67187500        46488.00000000         2713.00000000           48.00000000           66.00000000         1656.00000000          318.00000000           60.00000000          883.00000000        80457.00000000
       11863.80288059            1.00000000           12.00356770       130881.00000000        29263.40039062       103008.60156250           -1.79999995       101495.32031250        47532.00000000         2690.00000000           59.00000000           69.00000000         1590.00000000          340.00000000           63.00000000          934.00000000        81270.00000000
       11863.99884529            1.00000000           12.00369024       130881.00000000        29143.40039062       102834.60156250           -3.79999995       101287.71093750        48636.00000000         2779.00000000           54.00000000           65.00000000         1575.00000000          354.00000000           49.00000000          915.00000000        83286.00000000
       11864.19481655            1.00000000           12.00397968       130977.00000000        29004.40039062       103541.60156250           -3.79999995       101937.32031250        50813.00000000         2677.00000000           78.00000000           82.00000000         1554.00000000          410.00000000           61.00000000          889.00000000        85880.00000000
       11864.39079439            1.00000000           12.00397968       130965.00000000        29240.40039062       101439.60156250           -3.79999995        99836.62500000        52380.00000000         2714.00000000           68.00000000           92.00000000         1581.00000000          347.00000000           64.00000000          843.00000000        87653.00000000
       11864.58677879            1.00000000           12.00455666       130875.00000000        29080.40039062       103329.60156250           -4.80000019       101609.43750000        55543.00000000         2791.00000000           75.00000000           89.00000000         1610.00000000          394.00000000           56.00000000          909.00000000        92528.00000000
       11864.78276976            1.00000000           12.00455666       130621.00000000        29045.40039062       103885.60156250           -1.79999995       102059.14062500        59731.00000000         2740.00000000           88.00000000           84.00000000         1573.00000000          355.00000000           69.00000000          863.00000000        97938.00000000
       11864.97876730            1.00000000           12.00468206       130772.00000000        29172.40039062       101577.60156250           -3.79999995        99748.39843750        61635.00000000         2764.00000000           71.00000000           81.00000000         1541.00000000          381.00000000           67.00000000          901.00000000       100416.00000000
       11865.22377345            1.00000000           12.00488663       130871.00000000        29326.40039062       104418.60156250           -3.79999995       102353.36718750        68861.00000000         2732.00000000          112.00000000           92.00000000         1626.00000000          386.00000000           84.00000000          948.00000000       110751.00000000
       11865.41978577            1.00000000           12.00525951       130857.00000000        29248.40039062       101144.60156250           -4.80000019        99090.46093750        71342.00000000         2650.00000000          144.00000000           74.00000000         1623.00000000          411.00000000           82.00000000          928.00000000       113864.00000000
       11865.61580465            1.00000000           12.00538397       130656.00000000        29230.40039062       102438.60156250           -3.79999995       100220.15625000        77200.00000000         2688.00000000          156.00000000           81.00000000         1592.00000000          398.00000000           98.00000000          923.00000000       121801.00000000
       11865.81183011            1.00000000           12.00567102       130703.00000000        29134.40039062       103989.60156250           -3.79999995       101511.31250000        86489.00000000         2849.00000000          168.00000000          105.00000000         1658.00000000          428.00000000          107.00000000          947.00000000       134714.00000000
       11866.00786213            1.00000000           12.00579596       130528.00000000        29207.40039062       100636.60156250           -3.79999995        98164.07812500        89891.00000000         2673.00000000          194.00000000           93.00000000         1540.00000000          414.00000000          128.00000000          928.00000000       139113.00000000
       11866.20390072            1.00000000           12.00608540       130627.00000000        29065.40039062       104132.60156250           -2.79999995       101246.87500000       103231.00000000         2828.00000000          232.00000000          116.00000000         1597.00000000          456.00000000          134.00000000          959.00000000       158029.00000000
       11866.39994588            1.00000000           12.00620794       130746.00000000        29087.40039062       103397.60156250           -3.79999995       100297.05468750       113688.00000000         2835.00000000          274.00000000          147.00000000         1672.00000000          493.00000000          150.00000000          930.00000000       171864.00000000
       11866.59599762            1.00000000           12.00645542       130636.00000000        29207.40039062       101911.60156250           -2.79999995        98606.59375000       124581.00000000         2693.00000000          316.00000000          154.00000000         1686.00000000          491.00000000          148.00000000          948.00000000       186858.00000000
       11866.79205592            1.00000000           12.00657988       130652.00000000        29133.40039062       104898.60156250           -4.80000019       100956.83593750       147492.00000000         2866.00000000          395.00000000          179.00000000         1756.00000000          593.00000000          211.00000000         1006.00000000       218868.00000000
       11866.98812080            1.00000000           12.00686836       130613.00000000        29087.40039062       102489.60156250           -5.80000019        98334.85156250       161037.00000000         2934.00000000          399.00000000          191.00000000         1757.00000000          573.00000000          217.00000000         1042.00000000       237533.00000000
       11867.18419224            1.00000000           12.00686836       130527.00000000        29285.40039062       101790.60156250           -4.80000019        97138.99218750       184895.00000000         2767.00000000          451.00000000          231.00000000         1722.00000000          641.00000000          274.00000000          998.00000000       270446.00000000
       11867.38027026            1.00000000           12.00744581       130584.00000000        29106.40039062       104334.60156250           -4.80000019        98846.07812500       216679.00000000         2908.00000000          577.00000000          259.00000000         1848.00000000          690.00000000          291.00000000          965.00000000       315193.00000000
       11867.57635485            1.00000000           12.00756884       130509.00000000        29101.40039062       102000.60156250           -5.80000019        96210.60937500       236433.00000000         2911.00000000          632.00000000          296.00000000         1788.00000000          721.00000000          361.00000000         1070.00000000       342454.00000000
       11867.82146983            1.00000000           12.00769329       130250.00000000        29092.40039062       102893.60156250           -3.79999995        96094.66406250       279780.00000000         2940.00000000          691.00000000          343.00000000         1846.00000000          795.00000000          431.00000000         1040.00000000       404122.00000000
       11868.01756921            1.00000000           12.00781775       130275.00000000        29008.40039062       103022.60156250            0.20000000        95360.95312500       318960.00000000         3023.00000000          769.00000000          388.00000000         1873.00000000          897.00000000          460.00000000         1111.00000000       459450.00000000
       11868.21367516            1.00000000           12.00781775       130241.00781250        29050.40429687       101480.60156250            2.20496202        93279.13281250       349347.00000000         2915.00000000          846.00000000          410.00000000         1897.00000000          961.00000000          506.00000000         1003.00000000       502548.00000000
       11868.40978769            1.00000000           12.00814676       130364.00000000        29164.40039062       102710.60156250            1.20000005        93505.71875000       389849.00000000         3052.00000000          966.00000000          463.00000000         1925.00000000         1007.00000000          539.00000000         1096.00000000       561163.00000000
       11868.60590679            1.00000000           12.00847673       130341.00000000        28987.40039062       101878.60156250            3.20000005        91883.82031250       428244.00000000         2976.00000000         1077.00000000          525.00000000         2137.00000000         1134.00000000          630.00000000         1096.00000000       617172.00000000
       11868.80203246            1.00000000           12.00860119       130053.00000000        29068.40039062       102686.60156250            2.20000005        91825.18750000       462203.00000000         3157.00000000         1128.00000000          551.00000000         2135.00000000         1175.00000000          681.00000000         1088.00000000       667151.00000000
       11868.99816471            1.00000000           12.00876522       130122.00000000        29095.40039062       104126.60156250            2.20000005        92337.98437500       494328.00000000         3152.00000000         1256.00000000          623.00000000         2200.00000000         1228.00000000          744.00000000         1122.00000000       714939.00000000
       11869.19430353            1.00000000           12.00897121       130325.00000000        29005.40039062       102080.60156250            5.19999981        90203.88281250       508486.00000000         3006.00000000         1233.00000000          618.00000000         2103.00000000         1225.00000000          761.00000000         1148.00000000       734815.00000000
       11869.39044893            1.00000000           12.00929928       130100.00000000        29061.40039062       101500.60156250            4.19999981        89372.87500000       521337.00000000         3105.00000000         1234.00000000          617.00000000         2031.00000000         1311.00000000          814.00000000         1177.00000000       754576.00000000
       11869.58660091            1.00000000           12.00954819       129756.00000000        28938.40039062       102931.60156250            1.20000005        90118.39062500       541117.00000000         3282.00000000         1325.00000000          665.00000000         2125.00000000         1335.00000000          835.00000000         1208.00000000       785733.00000000
       11869.78275946            1.00000000           12.00954819       129825.00000000        28998.40039062       101283.60156250            0.20000000        88556.07031250       546762.00000000         3169.00000000         1356.00000000          675.00000000         2043.00000000         1261.00000000          820.00000000         1141.00000000       793026.00000000
       11869.97892458            1.00000000           12.00991726       129781.00000000        28947.40039062       102111.60156250            5.19999981        88888.62500000       561839.00000000         3198.00000000         1362.00000000          694.00000000         2096.00000000         1435.00000000          802.00000000         1202.00000000       816566.00000000
       11870.22414024            1.00000000           12.01004267       129627.00000000        29065.40039062       103374.60156250            3.20000005        89651.42968750       575059.00000000         3190.00000000         1467.00000000          733.00000000         2157.00000000         1377.00000000          888.00000000         1178.00000000       836371.00000000
       11870.42032016            1.00000000           12.01020718       129371.00000000        28918.40039062       101191.60156250            0.20000000        87919.39843750       569223.00000000         3115.00000000         1385.00000000          732.00000000         2116.00000000         1332.00000000          896.00000000         1116.00000000       826707.00000000
       11870.61650666            1.00000000           12.01020718       129098.00000000        28949.40039062       102957.60156250            2.20000005        89205.95312500       578571.00000000         3176.00000000         1452.00000000          693.00000000         2160.00000000         1379.00000000          821.00000000         1189.00000000       841295.00000000
       11870.81269974            1.00000000           12.01049519       129031.00000000        28873.40039062       101766.60156250            4.19999981        88356.20312500       571245.00000000         3134.00000000         1336.00000000          730.00000000         2168.00000000         1379.00000000          874.00000000         1205.00000000       830455.00000000
       11871.00889940            1.00000000           12.01107216       128615.00000000        28626.40039062        99909.60156250            1.20000005        87185.57812500       553932.00000000         3070.00000000         1417.00000000          682.00000000         2051.00000000         1312.00000000          810.00000000         1104.00000000       803454.00000000
       11871.20510563            1.00000000           12.01107216       128378.00000000        28582.40039062       101782.60156250            0.20000000        88814.96875000       553823.00000000         3196.00000000         1325.00000000          688.00000000         2221.00000000         1326.00000000          835.00000000         1116.00000000       803760.00000000
       11871.40131844            1.00000000           12.01119614       128321.00781250        28790.40429687       100555.60156250            2.20496202        88103.40625000       539130.00000000         3150.00000000         1323.00000000          638.00000000         2103.00000000         1335.00000000          842.00000000         1148.00000000       781711.00000000
       11871.59753784            1.00000000           12.01136065       127984.00000000        28588.40039062       101408.60156250            1.20000005        89031.82812500       531221.00000000         3098.00000000         1293.00000000          650.00000000         2091.00000000         1292.00000000          768.00000000         1206.00000000       770610.00000000
       11871.79376381            1.00000000           12.01189518       128180.00000000        28581.40039062       101979.60156250           -0.80000001        89813.57812500       520495.00000000         3155.00000000         1292.00000000          617.00000000         2114.00000000         1315.00000000          785.00000000         1043.00000000       753411.00000000
       11871.98999636            1.00000000           12.01189518       127988.00000000        28467.40039062       101414.60156250            4.19999981        89739.72656250       502647.00000000         3047.00000000         1233.00000000          620.00000000         2013.00000000         1223.00000000          751.00000000         1064.00000000       727051.00000000
       11872.18623549            1.00000000           12.01205969       128327.00000000        28677.40039062       100753.60156250            4.19999981        89609.04687500       483935.00000000         2995.00000000         1235.00000000          550.00000000         1969.00000000         1243.00000000          708.00000000         1099.00000000       698316.00000000
       11872.38248120            1.00000000           12.01222515       128476.00000000        28748.40039062       102857.60156250            5.19999981        91808.96093750       469074.00000000         3156.00000000         1195.00000000          580.00000000         1991.00000000         1200.00000000          683.00000000         1092.00000000       677776.00000000
       11872.57873349            1.00000000           12.01251221       128903.00000000        28713.40039062       101331.60156250            2.20000005        90995.42968750       445701.00000000         2932.00000000         1101.00000000          566.00000000         1974.00000000         1209.00000000          681.00000000         1098.00000000       642670.00000000
       11872.82405811            1.00000000           12.01267624       129325.00000000        28850.40039062       102080.60156250            1.20000005        92283.11718750       417985.00000000         2966.00000000         1042.00000000          512.00000000         1941.00000000         1124.00000000          619.00000000         1122.00000000       603194.00000000
