#1-D Scan File created  8/10/01  11:10 AM by LabVIEW Control Panel 
#
# User Comment:
# FeO 4 layers on tape
#
#
# Detector Names / PVs:
# I0/pncbm:scaler1_netA.B  I1/pncbm:scaler1_netA.C  If/pncbm:scaler1_netA.D  
#
# Positioner names/Drive PVs/Readback PVs:
# Mono Energy */pncbm:monoE.VAL/pncbm:EnctoE.VAL  Scaler preset time */pncbm:scaler1.TP/  
#
# Column Headings:
#Mono Energy *        Scaler preset time * I0                   I1                   If                   
        7114.24623947            1.00000000       281778.00000000       288513.18750000         -849.40002441 
        7114.57889047            1.00000000       281795.00000000       285696.18750000         -849.40002441 
        7114.90084166            1.00000000       281840.00000000       282531.18750000         -849.40002441 
        7115.31942359            1.00000000       281698.00000000       276967.18750000         -850.40002441 
        7115.81320157            1.00000000       281660.00000000       269041.18750000         -849.40002441 
        7116.24263177            1.00000000       281583.00000000       261185.20312500         -849.40002441 
        7116.67211597            1.00000000       281567.00000000       252213.20312500         -850.40002441 
        7116.97278705            1.00000000       281577.00000000       243746.20312500         -850.40002441 
        7117.26274494            1.00000000       281547.00000000       232641.20312500         -849.40002441 
        7117.77828642            1.00000000       281547.00000000       216149.20312500         -849.40002441 
        7118.24019174            1.00000000       281500.00000000       201490.20312500         -849.40002441 
        7118.62695121            1.00000000       281460.00000000       187785.20312500         -850.40002441 
        7118.97077416            1.00000000       281469.00000000       176633.20312500         -850.40002441 
        7119.29313960            1.00000000       281427.00000000       167426.20312500         -849.40002441 
        7119.76599727            1.00000000       281425.00000000       155078.20312500         -849.40002441 
        7120.20667355            1.00000000       281361.00000000       145635.20312500         -849.40002441 
        7120.63665639            1.00000000       281376.00000000       137638.20312500         -850.40002441 
        7121.03443869            1.00000000       281330.00000000       130669.20312500         -850.40002441 
        7121.32474149            1.00000000       281224.00000000       124691.20312500         -850.40002441 
        7121.64732907            1.00000000       281254.00000000       116505.20312500         -850.40002441 
        7122.09900283            1.00000000       281217.00000000       106623.20312500         -849.40002441 
        7122.55073628            1.00000000       281234.00000000        97343.20312500         -849.40002441 
        7122.92722643            1.00000000       281186.00000000        88855.20312500         -850.40002441 
        7123.24996528            1.00000000       281156.00000000        82365.20312500         -850.40002441 
        7123.59425363            1.00000000       281139.00000000        76126.20312500         -850.40002441 
        7124.07846778            1.00000000       281237.00000000        70064.20312500         -850.40002441 
        7124.54122538            1.00000000       281092.00000000        66014.20312500         -849.40002441 
        7124.97175379            1.00000000       281111.00000000        63251.19921875         -849.40002441 
        7125.33774556            1.00000000       281108.00000000        61151.19921875         -849.40002441 
        7125.63917996            1.00000000       281113.00000000        59209.19921875         -850.40002441 
        7125.99447604            1.00000000       281001.00000000        56427.19921875         -850.40002441 
        7126.53287377            1.00000000       281104.00000000        52991.19921875         -850.40002441 
        7126.97442315            1.00000000       280979.00000000        49908.19921875         -849.40002441 
        7127.31908666            1.00000000       280857.00000000        47418.19921875         -849.40002441 
        7127.63146796            1.00000000       280685.00000000        45666.19921875         -849.40002441 
        7127.99774443            1.00000000       280560.00000000        44324.19921875         -850.40002441 
        7128.51490739            1.00000000       280587.00000000        44137.19921875         -850.40002441 
        7128.92438351            1.00000000       280673.00000000        45222.19921875         -849.40002441 
        7129.35546395            1.00000000       280602.00000000        47220.19921875         -849.40002441 
        7129.71114619            1.00000000       280574.00000000        49581.19921875         -850.40002441 
        7129.98062705            1.00000000       280588.00000000        52250.19921875         -850.40002441 
        7130.39027860            1.00000000       280512.00000000        56763.19921875         -850.40002441 
        7130.85389080            1.00000000       280368.00000000        60901.19921875         -849.40002441 
        7131.28521435            1.00000000       280353.00000000        64800.19921875         -849.40002441 
        7131.60874268            1.00000000       280324.00000000        68116.20312500         -849.40002441 
        7131.93230159            1.00000000       280355.00000000        70857.20312500         -850.40002441 
        7132.33139970            1.00000000       280358.00000000        73781.20312500         -850.40002441 
        7132.83842926            1.00000000       280325.00000000        76676.20312500         -849.40002441 
        7133.24842295            1.00000000       280340.00000000        78639.20312500         -849.40002441 
        7133.65846573            1.00000000       280358.00000000        80182.20312500         -849.40002441 
        7134.01459536            1.00000000       280338.00000000        81455.20312500         -850.40002441 
        7134.30600169            1.00000000       280400.00000000        82685.20312500         -850.40002441 
        7134.77014446            1.00000000       280376.00000000        84493.20312500         -849.40002441 
        7135.25594262            1.00000000       280369.00000000        86031.20312500         -849.40002441 
        7135.67702344            1.00000000       280380.00000000        87382.20312500         -849.40002441 
        7135.99016838            1.00000000       280318.00000000        88463.20312500         -850.40002441 
        7136.31414154            1.00000000       280310.00000000        89385.20312500         -850.40002441 
        7136.75695442            1.00000000       280299.00000000        90385.20312500         -850.40002441 
        7137.23223191            1.00000000       280348.00000000        91158.20312500         -849.40002441 
        7137.64275191            1.00000000       280287.00000000        91499.20312500         -849.40002441 
        7138.05332109            1.00000000       280265.00000000        91596.20312500         -849.40002441 
        7138.36668330            1.00000000       280233.00000000        91505.20312500         -850.40002441 
        7138.68007417            1.00000000       280231.00000000        91135.20312500         -850.40002441 
        7139.10157605            1.00000000       280223.00000000        90279.20312500         -849.40002441 
        7139.58798880            1.00000000       280226.00000000        89172.20312500         -849.40002441 
        7139.96635755            1.00000000       280223.00000000        88050.20312500         -850.40002441 
        7140.30151904            1.00000000       280225.00000000        86871.20312500         -850.40002441 
        7140.60427372            1.00000000       280199.00000000        85700.20312500         -850.40002441 
        7141.10171447            1.00000000       280261.00000000        84138.20312500         -850.40002441 
        7141.54514641            1.00000000       280234.00000000        83056.20312500         -849.40002441 
        7141.96700076            1.00000000       280277.00000000        82322.20312500         -849.40002441 
        7142.34563219            1.00000000       280266.00000000        81973.20312500         -850.40002441 
        7142.68102638            1.00000000       280215.00000000        81859.20312500         -850.40002441 
        7143.01645337            1.00000000       280222.00000000        82024.20312500         -849.40002441 
        7143.50342191            1.00000000       280148.00000000        82681.20312500         -849.40002441 
        7143.96881202            1.00000000       280235.00000000        83590.20312500         -849.40002441 
        7144.36931453            1.00000000       280259.00000000        84631.20312500         -850.40002441 
        7144.66160263            1.00000000       280184.00000000        85535.20312500         -849.40002441 
        7145.00805042            1.00000000       280209.00000000        86716.20312500         -849.40002441 
        7145.50613042            1.00000000       280141.00000000        88270.20312500         -849.40002441 
        7145.92847229            1.00000000       280171.00000000        89686.20312500         -850.40002441 
        7146.13424742            1.00000000       280202.00000000        90325.20312500         -850.40002441 
        7147.13080687            1.00491576       281607.46875000        93749.04687500         -853.60961914 
        7148.37691331            1.00977604       282953.53125000        97323.43750000         -858.77215576 
        7149.48253428            1.01458234       284295.15625000        99864.35937500         -861.88800049 
        7150.77287566            1.01933609       285557.34375000       101887.78906250         -865.95935059 
        7151.96605968            1.02403867       286899.06250000       103419.72656250         -869.98657227 
        7153.20306984            1.02869139       288155.28125000       104645.14843750         -873.97094727 
        7154.53823856            1.03329552       289438.03125000       105483.04687500         -877.91424561 
        7155.71100985            1.03785228       290658.28125000       105780.40625000         -882.81646729 
        7157.05801886            1.04236282       291973.00000000       105466.22656250         -885.67926025 
        7158.36207887            1.04682828       293176.18750000       104643.48437500         -889.50347900 
        7159.67750719            1.05124973       294404.84375000       103783.17187500         -893.29010010 
        7161.13485008            1.05562821       295627.96875000       102666.28125000         -897.03979492 
        7162.37516553            1.05996471       296860.50000000       101656.79687500         -901.75360107 
        7163.85542542            1.06426022       297949.50000000        99713.71875000         -904.43225098 
        7165.23830230            1.06851564       299143.87500000        96455.03906250         -908.07666016 
        7166.56725880            1.07273189       300242.68750000        92691.73437500         -911.68725586 
        7168.12562366            1.07690981       301310.90625000        88956.81250000         -915.26531982 
        7169.65197929            1.08105026       302427.50000000        86047.25000000         -918.81121826 
        7171.04809682            1.08515403       303495.50000000        84143.04687500         -923.32586670 
        7172.57574869            1.08922191       304598.87500000        83137.20312500         -925.80926514 
        7174.15867409            1.09325464       305727.59375000        82910.69531250         -929.26318359 
        7175.67678215            1.09725296       306769.68750000        83477.53125000         -932.68701172 
        7177.20648812            1.10121757       307837.12500000        84982.69531250         -936.08264160 
        7178.93368632            1.10514916       308895.93750000        87575.17968750         -939.44958496 
        7180.55235335            1.10904837       309864.06250000        90368.98437500         -942.78869629 
        7182.11705766            1.11291586       310682.53125000        92962.10156250         -946.10083008 
        7183.68247202            1.11675224       310947.31250000        95184.52343750         -949.38641357 
        7185.45673692            1.12055811       291081.43750000        90887.23437500         -951.64587402 
        7187.23191440            1.12433406       313204.84375000        99755.25000000         -955.87963867 
        7188.93124159            1.12808064       315022.59375000       102204.54687500         -959.08813477 
        7190.58751971            1.13179842       316211.62500000       104251.13281250         -961.27178955 
        7192.31045281            1.13548792       317246.96875000       106073.99218750         -965.43151855 
        7194.15505305            1.13914965       318316.56250000       107389.11718750         -967.56762695 
        7196.03360422            1.14278413       319271.46875000       107903.51562500         -971.68023682 
        7197.84720958            1.14639183       320241.65625000       107710.17968750         -973.76965332 
        7199.58476610            1.14997323       321266.12500000       107188.09375000         -977.83685303 
        7201.34520699            1.15352880       322265.87500000       106610.26562500         -979.88183594 
        7203.31576249            1.15705898       323200.87500000       106223.68750000         -983.90490723 
        7205.35354990            1.16056420       324151.12500000       106428.34375000         -985.90698242 
        7207.24921814            1.16404489       325150.65625000       107009.25000000         -989.88769531 
        7209.14592473            1.16750147       325885.43750000       107485.39062500         -991.84783936 
        7211.12092636            1.17093433       326697.43750000       107722.76562500         -994.78790283 
        7213.07496857            1.17434386       327662.71875000       107680.36718750         -998.70776367 
        7215.04116225            1.17773046       328640.21875000       107255.19531250        -1001.60797119 
        7217.07480495            1.18109448       329532.96875000       106548.24218750        -1003.48889160 
        7219.03220683            1.18443629       330473.93750000       105886.50000000        -1006.35101318 
        7221.20101480            1.18775625       331416.12500000       105659.97656250        -1009.19421387 
        7223.32687651            1.19105469       332369.56250000       106283.67187500        -1013.01910400 
        7225.45404099            1.19433196       333202.21875000       107601.57031250        -1015.82550049 
        7227.52706401            1.19758838       334086.09375000       109398.66406250        -1017.61437988 
        7229.69009110            1.20082426       334967.15625000       111553.96875000        -1020.38568115 
        7231.90998016            1.20403993       335961.46875000       113909.46875000        -1023.13940430 
        7234.07573798            1.20723568       336863.96875000       116076.16406250        -1025.87646484 
        7236.24284576            1.21041181       337815.68750000       117648.05468750        -1028.59643555 
        7238.48917201            1.21356862       338886.59375000       118286.12500000        -1032.30004883 
        7240.78147470            1.21670638       329086.71875000       113701.39062500        -1034.98706055 
        7243.01959527            1.21982537       335643.00000000       114704.83593750        -1037.65808105 
        7245.22571876            1.22292586       339365.53125000       114222.46875000        -1040.31335449 
        7247.52246288            1.22600812       338137.21875000       112540.27343750        -1042.95324707 
        7249.88768452            1.22907240       341598.09375000       113091.25781250        -1044.57727051 
        7252.23217643            1.23211896       342507.15625000       113497.41406250        -1047.18627930 
        7254.44414245            1.23514805       343352.40625000       114168.73437500        -1049.78076172 
        7256.89234614            1.23815990       344216.84375000       114896.23437500        -1052.35974121 
        7259.20798221            1.24115475       344988.46875000       115309.89843750        -1054.92468262 
        7261.65953190            1.24413283       345766.25000000       115436.72656250        -1057.47509766 
        7263.94471701            1.24709437       346708.21875000       115465.71875000        -1060.01135254 
        7266.38838244            1.25003960       347433.34375000       115487.85937500        -1062.53381348 
        7268.90108649            1.25296872       348203.62500000       115646.17187500        -1065.04223633 
        7271.37068054            1.25588194       348895.09375000       116001.63281250        -1067.53686523 
        7273.92068250            1.25877949       349891.75000000       116832.25000000        -1070.01831055 
        7276.50628254            1.26166155       349788.53125000       117644.01562500        -1072.48693848 
        7279.08254055            1.26452834       350767.46875000       119155.93750000        -1073.94177246 
        7281.49176324            1.26738004       351364.59375000       120790.00000000        -1077.38427734 
        7284.12804564            1.27021684       351945.87500000       122725.21093750        -1079.81335449 
        7286.67608367            1.27303894       352112.28125000       124600.57031250        -1082.23022461 
        7289.18082890            1.27584652       350398.84375000       125688.06250000        -1084.63488770 
        7291.90197178            1.27863975       350983.59375000       127508.70312500        -1087.02685547 
        7294.64783627            1.28141882       355958.43750000       130305.48437500        -1089.40686035 
        7297.36191236            1.28418390       355658.46875000       130613.39843750        -1091.77478027 
        7299.89694507            1.28693515       353997.62500000       129967.44531250        -1094.13110352 
        7302.56976464            1.28967275       357607.93750000       130744.62500000        -1096.47558594 
        7305.32398973            1.29239686       358382.40625000       130288.94531250        -1098.80834961 
        7308.10307062            1.29510763       358969.96875000       129742.38281250        -1101.13000488 
        7310.92977723            1.29780523       359729.71875000       129279.96093750        -1103.44018555 
        7313.64510021            1.30048981       360319.56250000       129012.66406250        -1104.73925781 
        7316.33977187            1.30316152       360879.56250000       128969.49218750        -1108.02746582 
        7319.17310681            1.30582050       361472.68750000       129149.44531250        -1109.30468750 
        7322.11125848            1.30846692       362090.96875000       129492.52343750        -1112.57067871 
        7325.01765572            1.31110090       363008.34375000       130081.71875000        -1114.82641602 
        7327.70963532            1.31372260       363582.87500000       130655.03906250        -1116.07189941 
        7330.59781349            1.31633214       363831.53125000       131253.46875000        -1119.30676270 
        7333.67123960            1.31892967       364127.31250000       132010.03125000        -1121.53125000 
        7336.41559133            1.32151532       365954.18750000       133358.70312500        -1122.74548340 
        7339.29945873            1.32408922       366482.21875000       134322.48437500        -1125.94982910 
        7342.40339084            1.32665149       366602.37500000       135263.39062500        -1128.14392090 
        7345.31508912            1.32920227       367317.62500000       136353.40625000        -1130.32861328 
        7348.28657619            1.33174168       367739.03125000       137267.53125000        -1132.50341797 
        7351.32948741            1.33426984       369123.53125000       138437.76562500        -1133.66845703 
        7354.37501817            1.33678687       369536.15625000       139080.10937500        -1135.82397461 
        7357.41166441            1.33929289       370156.87500000       139750.56250000        -1137.97009277 
        7360.49698641            1.34178801       370775.71875000       140490.10937500        -1141.10729980 
        7363.59652536            1.34427236       371269.68750000       141254.78125000        -1143.23449707 
        7366.71031501            1.34674604       371863.75000000       142067.54687500        -1144.35327148 
        7369.87303286            1.34920917       372499.93750000       142873.42187500        -1146.46264648 
        7372.99234040            1.35166184       370256.25000000       142496.39062500        -1148.56286621 
        7376.12596023            1.35410418       373437.62500000       144012.46875000        -1150.65466309 
        7379.47076717            1.35653628       374052.15625000       144571.64062500        -1152.73742676 
        7382.56375352            1.35895825       374261.75000000       144846.92187500        -1154.81164551 
        7385.67103338            1.36137018       363252.46875000       140764.29687500        -1156.87731934 
        7389.11772380            1.36377219       376617.31250000       145974.76562500        -1158.93432617 
        7392.25397926            1.36616437       376942.25000000       146240.32812500        -1161.98291016 
        7395.59073560            1.36854681       377380.25000000       146633.00000000        -1164.02319336 
        7398.91897904            1.37091961       377900.40625000       147151.75000000        -1166.05541992 
        7402.06388297            1.37328287       378453.62500000       147812.59375000        -1168.07910156 
        7405.54981395            1.37563668       378946.96875000       148673.54687500        -1169.09509277 
        7408.74727418            1.37798113       379532.37500000       149616.57812500        -1171.10290527 
        7412.28649160            1.38031631       380038.90625000       150726.70312500        -1173.10266113 
        7415.61866429            1.38264230       380720.53125000       151880.92187500        -1175.09460449 
        7419.01249063            1.38495921       381177.25000000       153026.21875000        -1178.07885742 
        7422.40954371            1.38726710       381666.06250000       154011.60937500        -1179.05541992 
        7425.92713697            1.38956607       382145.96875000       154865.09375000        -1181.02429199 
        7429.33076886            1.39185619       381762.96875000       155279.65625000        -1182.98547363 
        7432.83166997            1.39413756       383357.03125000       156330.31250000        -1184.93933105 
        7436.38305916            1.39641025       348599.21875000       141979.04687500        -1186.88549805 
        7439.77309760            1.39867435       382051.50000000       156640.87500000        -1188.82446289 
        7443.44926160            1.40092992       383834.84375000       157859.78125000        -1190.75598145 
        7446.92859179            1.40317705       384549.31250000       158490.76562500        -1193.68078613 
        7450.55304075            1.40541582       385208.84375000       159107.82812500        -1194.59777832 
        7454.19297727            1.40764629       385779.46875000       159626.98437500        -1196.50805664 
        7457.67090712            1.40986855       386364.15625000       160133.20312500        -1198.41137695 
        7461.40100007            1.41208267       386958.96875000       160647.51562500        -1200.30749512 
        7464.98079038            1.41428871       387539.84375000       161182.90625000        -1203.19665527 
        7468.74222142            1.41648676       388015.81250000       161783.37500000        -1204.07897949 
        7472.32932728            1.41867687       388635.84375000       162482.92187500        -1205.95458984 
        7476.01517644            1.42085913       389020.96875000       163192.54687500        -1207.82360840 
        7479.60953691            1.42303359       389703.18750000       164033.25000000        -1209.68591309 
        7483.61277726            1.42520033       390137.46875000       164930.03125000        -1211.54125977 
        7487.22665665            1.42735940       390578.84375000       165940.87500000        -1213.39025879 
        7491.04722868            1.42951089       390942.31250000       166940.79687500        -1215.23278809 
        7494.81205716            1.43165484       391504.84375000       168039.79687500        -1217.06896973 
        7498.50899094            1.43379133       391929.43750000       168996.87500000        -1218.89855957 
        7502.56920505            1.43592042       392494.12500000       169960.01562500        -1220.72192383 
        7506.25009172            1.43804216       392868.87500000       170738.23437500        -1223.53918457 
        7510.16288939            1.44015663       393326.71875000       171468.51562500        -1224.34997559 
        7514.06789867            1.44226388       393786.62500000       172191.87500000        -1226.15441895 
        7517.82067229            1.44436396       394067.62500000       172845.29687500        -1226.95288086 
        7521.93875863            1.44645695       394610.68750000       173639.79687500        -1229.74536133 
        7525.80823923            1.44854289       394922.81250000       174341.37500000        -1231.53173828 
        7529.64562967            1.45062185       395401.03125000       175119.00000000        -1233.31225586 
        7533.64420749            1.45269388       395801.31250000       175861.70312500        -1235.08666992 
        7537.68349273            1.45475904       396149.65625000       176598.46875000        -1236.85559082 
        7541.56979526            1.45681738       396333.09375000       177183.31250000        -1238.61804199 
        7545.75129812            1.45886895       395706.59375000       177484.21875000        -1240.37500000 
        7549.74335733            1.46091382       364256.15625000       164131.18750000        -1242.12634277 
        7553.58180116            1.46295202       398842.81250000       179841.21875000        -1243.87207031 
        7557.85013568            1.46498363       399379.50000000       180643.31250000        -1244.61181641 
        7561.92856923            1.46700868       399600.28125000       181267.48437500        -1247.34606934 
        7565.86523295            1.46902723       399899.12500000       181870.70312500        -1249.07470703 
        7570.20901983            1.47103933       400320.03125000       182699.00000000        -1249.79785156 
        7574.32574196            1.47304502       400728.00000000       183545.34375000        -1252.51574707 
        7578.45934437            1.47504437       401116.06250000       184410.76562500        -1254.22766113 
        7582.46287443            1.47703741       401530.18750000       185277.23437500        -1255.93444824 
        7586.90003332            1.47902420       401801.34375000       186146.78125000        -1256.63610840 
        7591.07243510            1.48100478       402150.59375000       187023.37500000        -1259.33227539 
        7595.20042511            1.48297919       402536.90625000       187865.03125000        -1261.02319336 
        7599.51767233            1.48494749       403053.28125000       188762.75000000        -1262.70861816 
        7603.81536567            1.48690973       403449.68750000       189676.53125000        -1264.38928223 
        7608.15510728            1.48886594       403752.18750000       190523.37500000        -1266.06445312 
        7612.29002904            1.49081617       404234.75000000       191391.26562500        -1266.73486328 
        7616.59034512            1.49276047       404634.37500000       192276.21875000        -1269.39965820 
        7621.03186937            1.49469887       404951.06250000       193094.23437500        -1271.05981445 
        7625.45397523            1.49663143       405278.81250000       193901.29687500        -1271.71484375 
        7629.75731113            1.49855818       403380.62500000       193644.42187500        -1273.36511230 
        7634.10295209            1.50047917       406016.46875000       195564.60937500        -1276.01025391 
        7638.56566912            1.50239444       405550.40625000       195934.84375000        -1277.65026855 
        7643.10851664            1.50430402       403034.37500000       195487.14062500        -1279.28588867 
        7647.68190341            1.50620797       407117.43750000       197997.50000000        -1280.91613770 
        7652.18605526            1.50810632       407432.53125000       198802.89062500        -1282.54199219 
        7656.70820557            1.50999911       407800.68750000       199640.35937500        -1284.16308594 
        7661.17332021            1.51188638       408156.93750000       200431.85937500        -1285.77917480 
        7665.91950225            1.51376817       408571.18750000       201354.43750000        -1286.39086914 
        7670.53376363            1.51564452       408854.53125000       202259.04687500        -1287.99792480 
        7675.25428035            1.51751546       409369.93750000       203242.73437500        -1290.59985352 
        7679.86761197            1.51938103       409507.37500000       204036.45312500        -1292.19787598 
        7684.60003659            1.52124128       409949.87500000       204991.23437500        -1293.79077148 
        7689.25023283            1.52309623       410260.43750000       205901.06250000        -1295.37939453 
        7693.96938991            1.52494592       410693.03125000       206879.93750000        -1296.96337891 
        7698.80832936            1.52679040       407883.71875000       206199.87500000        -1298.54296875 
        7703.61559775            1.52862969       411286.43750000       208683.84375000        -1299.11828613 
        7708.47978683            1.53046383       411590.21875000       209637.89062500        -1300.68896484 
        7713.27418775            1.53229286       411934.03125000       210568.96875000        -1302.25524902 
        7718.16372430            1.53411681       412427.93750000       211560.10937500        -1303.81738281 
        7722.95788235            1.53593571       412580.87500000       212374.28125000        -1305.37512207 
        7727.83465685            1.53774960       412873.84375000       213300.51562500        -1306.92871094 
        7732.57747403            1.53955851       413054.87500000       214138.79687500        -1309.47790527 
        7737.58180574            1.54136247       413277.00000000       215016.12500000        -1311.02246094 
        7742.51609544            1.54316152       413632.12500000       215946.50000000        -1312.56347656 
        7747.57218032            1.54495569       413908.31250000       216813.92187500        -1314.09985352 
        7752.51966952            1.54674502       414321.56250000       217732.39062500        -1315.63244629 
        7757.57644529            1.54852952       414642.87500000       218690.92187500        -1316.16064453 
        7762.53716938            1.55030924       414763.21875000       219531.48437500        -1317.68457031 
        7767.63323622            1.55208421       415048.59375000       220490.09375000        -1319.20471191 
        7772.63307130            1.55385445       415498.06250000       221523.75000000        -1320.72058105 
        7777.70413042            1.55562000       415753.56250000       222487.46875000        -1323.23254395 
        7782.71739230            1.55738088       415908.09375000       223359.21875000        -1323.74060059 
        7787.80207831            1.55913713       416133.68750000       224298.00000000        -1325.24487305 
        7792.82882051            1.56088878       416358.31250000       225224.84375000        -1327.74487305 
        7797.92718776            1.56263585       416653.03125000       226190.73437500        -1329.24108887 
        7803.01946078            1.56437838       416879.75000000       227105.67187500        -1329.73327637 
        7808.17068527            1.56611639       417193.53125000       228108.64062500        -1331.22180176 
        7813.30287937            1.56784991       417389.37500000       229032.65625000        -1332.70629883 
        7818.46816079            1.56957897       417525.25000000       229989.71875000        -1334.18701172 
        7823.65358031            1.57130360       417789.15625000       230939.82812500        -1335.66430664 
        7828.84611770            1.57302382       418077.15625000       231901.96875000        -1337.13732910 
        7834.09821340            1.57473967       418265.15625000       232857.17187500        -1338.60693359 
        7839.34447612            1.57645116       418453.21875000       233797.40625000        -1341.07263184 
        7844.66372443            1.57815833       418616.31250000       234694.68750000        -1341.53454590 
        7849.95095686            1.57986120       418646.46875000       235585.00000000        -1342.99291992 
