SSRL   EXAFS Data Collector 1.3       
Sun May 21 00:13:57 2006              
PTS:        455 COLS:          6
TRANS.DET                             
AGK16.RGN                             
2-3 unfocused  0.000 -2 Si(220) 1.920156   100000                             
4 2000 25 RST 0 0                     
Ag:Cys 1:2 solid, pH 1.7, 1mm Al frame, mylar window                          
I0=Ar, I1 and I2 =Kr, Ag foil in front of I1                                  
                                                                              
                                                                              
                                                                              
                                                                              

Weights: 
 1.000  1.000  1.000  1.000  1.000  1.000 
Offsets: 
 0.000  0.000  0.000  144.200  133.500  238.300 
Data: 
Real time clock   
Requested Energy  
Achieved Energy   
I0                
I1                
I2                

 1.000  25515.422  25515.432  137187.797  101390.500  143089.703 
 1.000  25515.775  25515.781  139964.797  102214.500  142415.703 
 1.000  25516.127  25516.129  139727.797  100565.500  137759.703 
 1.000  25516.479  25516.479  136534.797  96693.500  130448.703 
 1.000  25516.830  25516.828  137689.797  96180.500  127891.703 
 1.000  25517.184  25517.178  136091.797  93758.500  122771.703 
 1.000  25517.535  25517.525  137877.797  93761.500  121104.703 
 1.000  25517.887  25517.875  140995.797  94879.500  121207.703 
 1.000  25518.240  25518.225  137109.797  90728.500  113976.703 
 1.000  25518.592  25518.609  138404.797  90326.500  111845.703 
 1.000  25518.943  25518.957  136440.797  87779.500  106940.703 
 1.000  25519.295  25519.307  137368.797  87097.500  104423.703 
 1.000  25519.648  25519.656  138066.797  86307.500  101887.703 
 1.000  25520.000  25520.006  137487.797  84512.500  97978.703 
 1.000  25520.352  25520.355  137058.797  82955.500  94406.703 
 1.000  25520.705  25520.703  137730.797  82051.500  91540.703 
 1.000  25521.057  25521.053  136625.797  80084.500  87488.703 
 1.000  25521.408  25521.402  136791.797  78747.500  84279.703 
 1.000  25521.760  25521.752  137588.797  78030.500  81735.703 
 1.000  25522.113  25522.102  138882.797  77491.500  79292.703 
 1.000  25522.465  25522.451  138143.797  75866.500  75875.703 
 1.000  25522.816  25522.801  138156.797  74607.500  72913.703 
 1.000  25523.170  25523.184  137493.797  73122.500  69654.703 
 1.000  25523.521  25523.533  136859.797  71728.500  66672.703 
 1.000  25523.873  25523.883  139210.797  72133.500  65660.703 
 1.000  25524.225  25524.232  135924.797  69413.500  61678.699 
 1.000  25524.578  25524.582  137733.797  69647.500  60651.699 
 1.000  25524.930  25524.932  139744.797  69926.500  59765.699 
 1.000  25525.281  25525.281  137918.797  68359.500  57288.699 
 1.000  25525.635  25525.629  138025.797  67773.500  55674.699 
 1.000  25525.986  25525.979  138570.797  67468.500  54477.699 
 1.000  25526.338  25526.328  139795.797  67584.500  53460.699 
 1.000  25526.689  25526.678  140108.797  67178.500  52194.699 
 1.000  25527.043  25527.027  139269.797  66221.500  50483.699 
 1.000  25527.395  25527.412  137357.797  64776.500  48401.699 
 1.000  25527.746  25527.762  139874.797  65636.500  48233.699 
 1.000  25528.098  25528.111  138288.797  64465.500  46598.699 
 1.000  25528.451  25528.461  140853.797  65332.500  46542.699 
 1.000  25528.803  25528.811  138495.797  63850.500  44898.699 
 1.000  25529.154  25529.160  138309.797  63503.500  44044.699 
 1.000  25529.508  25529.508  136848.797  62564.500  42905.699 
 1.000  25529.859  25529.857  137517.797  62659.500  42546.699 
 1.000  25530.211  25530.207  138885.797  63089.500  42398.699 
 1.000  25530.563  25530.557  137933.797  62538.500  41659.699 
 1.000  25530.916  25530.906  140443.797  63533.500  41961.699 
 1.000  25531.268  25531.256  142338.797  64292.500  42137.699 
 1.000  25531.619  25531.605  137542.797  61996.500  40525.699 
 1.000  25531.973  25531.955  137883.797  62070.500  40326.699 
 1.000  25532.324  25532.340  137965.797  62036.500  40107.699 
 1.000  25532.676  25532.689  136626.797  61354.500  39544.699 
 1.000  25533.027  25533.039  139059.797  62416.500  40007.699 
 1.000  25533.381  25533.389  139168.797  62403.500  39876.699 
 1.000  25533.732  25533.738  137849.797  61732.500  39411.699 
 1.000  25534.084  25534.088  138816.797  62143.500  39509.699 
 1.000  25534.438  25534.438  137632.797  61532.500  39147.699 
 1.000  25534.789  25534.787  138198.797  61766.500  39218.699 
 1.000  25535.141  25535.137  137641.797  61470.500  39055.699 
