#F Glut_red_powder_scan_Apr13_2006_0955.3
#E 1144942126
#D Thu Apr 13 10:28:46 2006
#C fourc  User = bmexafs
#O0      tth        th       Chi       phi    energy   WBS_Top  WBS_Bottom   WBS_Out
#O1   WBS_In  mono_MU1  Mono_MV1  Mono_MU2  Mono_MV2  Mono_MU3  Mono_MV3  Mono_Theta
#O2   Mono_Y    Mono_X    Flag_1    Flag_2    Flag_3    Flag_4    Flag_5   Tmir_Y1
#O3  Tmir_Y2   Tmir_Y3  Tmir_TX1  Tmir_TX2  Tmir_Bend  M_Slit_Top  M_Slit_Bot  M_Slit_Lft
#O4 M-Slit_Rt    Mono_z    Flag_6   Smir_Y1   Smir_Y2  Sample_X  Btable_X  Sample_Y
#O5   x_flag  Btable_Y1  Btable_Y2  Btable_Y3  BSL_Bottom   BSL_Top   BSL_Out    BSL_In
#O6 Mono_th2  Mono_chi2  

#S 1  gescan  energy 2460 2500  257 var
#D Thu Apr 13 10:30:00 2006
#T 1  (Seconds)
#G0 0 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0
#G1 1.54 1.54 1.54 90 90 90 4.079990459 4.079990459 4.079990459 90 90 90 1 0 0 0 1 0 60 30 0 0 0 0 60 30 0 -90 0 0 1.54 1.54
#G3 4.079990459 -6.561125068e-16 -6.561125068e-16 0 -4.079990459 2.498273628e-16 0 0 -4.079990459
#G4 0.003705793715 -2.422707277e-05 -0.001933755906 1.54 -0.1107961211 0 0 89.93751333 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180
#Q 0.00370579 -2.42271e-05 -0.00193376
#P0 0.2395 0.2395 27.556 0.2395 2150 2.0105687 1.2597874 8.139694
#P1 -6.8600319 -4.21513 0.98638999 2.907665 2.788285 18.618835 18.618835 55.119778
#P2 24.044215 25.8184 88.199998 -9.1999991 9.3027499 20.99945 60.477399 25.799499
#P3 25.471299 29.288199 -10.3075 -8.3024998 169806 0.2174875 -17.5514 0
#P4 0 16.723316 39.379525 48.558199 44.051547 8.001 19.80184 18.800065
#P5 54.356509 121.21109 89.163399 89.159345 13.922 43.154002 26.998001 -1.6730001
#P6 -25.8773 -34.681806 
#N 36
#L energy  H  K  L  Epoch  current  i0  i1  i2  Lytle  i0off  i1off  i2off  Lytleoff  Lytlenorm  logi0i2  IY1  IY2  IX1  IX2  i0norm  hor  wbs_T  mca1  mca2  mca3  mca4  mca5  mca6  mca7  mca8  Counter 27  Counter 28  Counter 29  Seconds  Seconds
2468.5 0.00370579 -2.42271e-05 -0.00193376 182 1.01502e+06 137844 0 265 6790 68786 0 31.5 176.3 0.00256302 3.33919 0.262913 0.0230411 0.222019 0.104219 68922 0.361 -2.85573 33 29 45 24 25 37 0 29 0 0 0 2 2
2468.6 0.00370579 -2.42271e-05 -0.00193376 185 1.01843e+06 138420 0 251 8560 69074 0 24.5 1061.3 0.0153647 3.45015 0.264134 0.0233463 0.222934 0.104524 69210 0.362 -2.86702 53 27 12 23 31 44 0 34 0 0 0 2 2
2468.7 0.00370579 -2.42271e-05 -0.00193376 189 1.01814e+06 138365 0 262 7386 69046.5 0 30 474.3 0.00686928 3.36202 0.264134 0.0230411 0.222324 0.104829 69182.5 0.359 -2.8603 60 29 27 31 28 46 0 22 0 0 0 2 2
2468.8 0.00370579 -2.42271e-05 -0.00193376 192 1.01798e+06 138370 0 257 7414 69049 0 27.5 488.3 0.00707179 3.39982 0.264134 0.0233463 0.222324 0.104829 69185 0.36 -2.85634 50 29 15 28 30 38 0 38 0 0 0 2 2
2468.9 0.00370579 -2.42271e-05 -0.00193376 195 1.01776e+06 138346 0 261 7590 69037 0 29.5 576.3 0.0083477 3.36926 0.264134 0.0233463 0.222324 0.104524 69173 0.36 -2.86213 39 27 21 31 24 30 0 27 0 0 0 2 2
2469 0.00370579 -2.42271e-05 -0.00193376 198 1.01754e+06 138311 0 259 10123 69019.5 0 28.5 1842.8 0.0266997 3.38413 0.263828 0.0233463 0.222324 0.104829 69155.5 0.359 -2.85725 40 26 29 35 37 41 0 38 0 0 0 2 2
2469.1 0.00370579 -2.42271e-05 -0.00193376 202 1.01745e+06 138296 0 266 8925 69012 0 32 1243.8 0.018023 3.33377 0.263828 0.0233463 0.222019 0.104524 69148 0.36 -2.85267 50 38 27 35 38 42 0 30 0 0 0 2 2
2469.2 0.00370579 -2.42271e-05 -0.00193376 205 1.01725e+06 138290 0 261 9454 69009 0 29.5 1508.3 0.0218566 3.36908 0.264134 0.0233463 0.222324 0.104524 69145 0.36 -2.85695 41 31 20 36 35 53 0 27 0 0 0 2 2
2469.3 0.00370579 -2.42271e-05 -0.00193376 208 1.01701e+06 138188 0 269 9131 68958 0 33.5 1346.8 0.0195307 3.31354 0.264134 0.0233463 0.221714 0.104829 69094 0.358 -2.84504 50 29 29 29 36 41 0 30 0 0 0 2 2
2469.4 0.00370579 -2.42271e-05 -0.00193376 211 1.01685e+06 138246 0 261 7765 68987 0 29.5 663.8 0.0096221 3.36895 0.263828 0.0233463 0.222019 0.104829 69123 0.359 -2.84871 46 28 36 30 33 40 0 41 0 0 0 2 2
2469.5 0.00370579 -2.42271e-05 -0.00193376 215 1.01668e+06 138159 0 263 6483 68943.5 0 30.5 22.8 0.000330706 3.35419 0.263828 0.0233463 0.222019 0.104829 69079.5 0.359 -2.84291 37 37 27 29 31 31 0 32 0 0 0 2 2
2469.6 0.00370579 -2.42271e-05 -0.00193376 218 1.01649e+06 138165 0 266 9698 68946.5 0 32 1630.3 0.0236459 3.33336 0.263523 0.0230411 0.221714 0.104829 69082.5 0.358 -2.84413 43 37 37 36 35 33 0 46 0 0 0 2 2
2469.7 0.00370579 -2.42271e-05 -0.00193376 221 1.01626e+06 138161 0 258 8490 68944.5 0 28 1026.3 0.0148859 3.39134 0.263828 0.0233463 0.221714 0.104829 69080.5 0.358 -2.83986 37 31 33 33 42 49 0 34 0 0 0 2 2
2469.8 0.00370579 -2.42271e-05 -0.00193376 224 1.01611e+06 138059 0 260 8975 68893.5 0 29 1268.8 0.0184168 3.37578 0.263523 0.0233463 0.221408 0.104829 69029.5 0.357 -2.83558 45 32 39 37 38 50 0 34 0 0 0 2 2
2469.9 0.00370579 -2.42271e-05 -0.00193376 228 1.0159e+06 138111 0 267 2995 68919.5 0 32.5 -1721.2 -0.0249741 3.32646 0.263523 0.0233463 0.221408 0.105135 69055.5 0.356 -2.82887 39 43 25 44 47 47 0 33 0 0 0 2 2
2470 0.00370579 -2.42271e-05 -0.00193376 231 1.01571e+06 138028 0 265 3223 68878 0 31.5 -1607.2 -0.023334 3.33977 0.263523 0.0233463 0.221408 0.104829 69014 0.357 -2.83192 52 24 34 50 49 63 0 46 0 0 0 2 2
2470.1 0.00370579 -2.42271e-05 -0.00193376 234 1.01552e+06 137995 0 254 112 68861.5 0 26 -3162.7 -0.0459284 3.423 0.263218 0.0230411 0.221103 0.104829 68997.5 0.357 -2.82521 45 34 27 30 36 48 0 35 0 0 0 2 2
2470.2 0.00370579 -2.42271e-05 -0.00193376 237 1.0153e+06 137969 0 240 2715 68848.5 0 19 -1861.2 -0.0270333 3.55914 0.263523 0.0233463 0.221103 0.104829 68984.5 0.357 -2.82856 38 52 33 40 50 48 0 44 0 0 0 2 2
2470.3 0.00370579 -2.42271e-05 -0.00193376 240 1.0151e+06 137817 0 251 1 68772.5 0 24.5 -3218.2 -0.0467949 3.44825 0.263218 0.0233463 0.220798 0.105135 68908.5 0.355 -2.82002 42 34 31 44 52 48 0 43 0 0 0 2 2
2470.4 0.00370579 -2.42271e-05 -0.00193376 244 1.01827e+06 138127 0 254 2391 68927.5 0 26 -2023.2 -0.0293526 3.42342 0.263523 0.0233463 0.221408 0.105135 69063.5 0.356 -2.82704 40 46 44 33 45 56 0 46 0 0 0 2 2
2470.5 0.00370579 -2.42271e-05 -0.00193376 247 1.01873e+06 138189 0 245 3479 68958.5 0 21.5 -1479.2 -0.0214506 3.50615 0.263828 0.0236515 0.221408 0.10544 69094.5 0.357 -2.82429 41 47 25 57 60 54 0 54 0 0 0 2 2
2470.6 0.00370579 -2.42271e-05 -0.00193376 250 1.01853e+06 138166 0 246 3525 68947 0 22 -1456.2 -0.0211206 3.49609 0.263523 0.0236515 0.221103 0.10544 69083 0.354 -2.81575 38 47 25 50 64 53 0 48 0 0 0 2 2
2470.7 0.00370579 -2.42271e-05 -0.00193376 253 1.01832e+06 138148 0 253 4398 68938 0 25.5 -1019.7 -0.0147916 3.43192 0.263828 0.0236515 0.221103 0.105135 69074 0.355 -2.81819 47 57 38 41 51 51 0 59 0 0 0 2 2
2470.8 0.00370579 -2.42271e-05 -0.00193376 257 1.01813e+06 138060 0 265 2453 68894 0 31.5 -1992.2 -0.0289169 3.33987 0.263523 0.0233463 0.221103 0.105135 69030 0.355 -2.81544 33 48 53 50 50 62 0 50 0 0 0 2 2
2470.9 0.00370579 -2.42271e-05 -0.00193376 260 1.018e+06 138095 0 246 6792 68911.5 0 22 177.3 0.00257287 3.49587 0.263523 0.0236515 0.220798 0.10544 69047.5 0.354 -2.813 45 64 40 65 64 59 0 55 0 0 0 2 2
2471 0.00370579 -2.42271e-05 -0.00193376 263 1.01774e+06 138031 0 241 5638 68879.5 0 19.5 -399.7 -0.00580289 3.54806 0.263523 0.0233463 0.221408 0.105135 69015.5 0.356 -2.82063 49 54 44 59 52 67 0 69 0 0 0 2 2
2471.1 0.00370579 -2.42271e-05 -0.00193376 266 1.01754e+06 137964 0 247 9196 68846 0 22.5 1379.3 0.0200346 3.4857 0.263218 0.0236515 0.221408 0.104829 68982 0.357 -2.82429 34 56 53 51 61 76 0 68 0 0 0 2 2
2471.2 0.00370579 -2.42271e-05 -0.00193376 270 1.01728e+06 138076 0 243 7336 68902 0 20.5 449.3 0.00652086 3.52648 0.263523 0.0236515 0.221103 0.104829 69038 0.357 -2.82002 51 85 46 70 68 66 0 67 0 0 0 2 2
2471.3 0.00370579 -2.42271e-05 -0.00193376 273 1.01718e+06 138069 0 237 5201 68898.5 0 17.5 -618.2 -0.00897262 3.59517 0.263523 0.0233463 0.221408 0.104829 69034.5 0.357 -2.82979 48 81 39 82 67 90 0 71 0 0 0 2 2
2471.4 0.00370579 -2.42271e-05 -0.00193376 276 1.01693e+06 138054 0 242 4319 68891 0 20 -1059.2 -0.015375 3.53713 0.263523 0.0236515 0.221103 0.105135 69027 0.355 -2.82185 48 72 46 61 65 87 0 70 0 0 0 2 2
2471.5 0.00370579 -2.42271e-05 -0.00193376 279 1.01674e+06 138028 0 235 4671 68878 0 16.5 -883.2 -0.0128227 3.6206 0.263828 0.0233463 0.221408 0.104829 69014 0.357 -2.82887 57 78 54 88 80 86 0 63 0 0 0 2 2
2471.6 0.00370579 -2.42271e-05 -0.00193376 282 1.01654e+06 138017 0 233 1838 68872.5 0 15.5 -2299.7 -0.0333907 3.64771 0.263523 0.0236515 0.221408 0.105135 69008.5 0.356 -2.82643 46 78 72 82 100 76 0 86 0 0 0 2 2
2471.7 0.00370579 -2.42271e-05 -0.00193376 286 1.01642e+06 137925 0 238 6437 68826.5 0 18 -0.2 -2.90586e-06 3.58248 0.263523 0.0236515 0.221103 0.105135 68962.5 0.355 -2.81605 37 108 65 102 92 104 0 87 0 0 0 2 2
2471.8 0.00370579 -2.42271e-05 -0.00193376 289 1.01622e+06 137826 0 233 8617 68777 0 15.5 1089.8 0.0158454 3.64711 0.263218 0.0236515 0.220798 0.104829 68913 0.355 -2.8191 40 103 64 103 89 117 0 88 0 0 0 2 2
2471.9 0.00370579 -2.42271e-05 -0.00193376 292 1.01598e+06 137803 0 237 6109 68765.5 0 17.5 -164.2 -0.00238783 3.59433 0.262913 0.0236515 0.220493 0.105135 68901.5 0.354 -2.80659 48 112 89 109 105 104 0 109 0 0 0 2 2
2472 0.00370579 -2.42271e-05 -0.00193376 295 1.0158e+06 137733 0 251 7048 68730.5 0 24.5 305.3 0.00444199 3.44798 0.262913 0.0236515 0.220188 0.105135 68866.5 0.354 -2.80079 47 109 81 101 96 118 0 105 0 0 0 2 2
2472.1 0.00370579 -2.42271e-05 -0.00193376 299 1.01564e+06 137633 0 228 9696 68680.5 0 13 1629.3 0.0237229 3.72289 0.262608 0.0233463 0.220493 0.105135 68816.5 0.354 -2.80629 56 94 79 124 112 126 0 124 0 0 0 2 2
2472.2 0.00370579 -2.42271e-05 -0.00193376 302 1.01542e+06 137593 0 227 7342 68660.5 0 12.5 452.3 0.00658748 3.7398 0.262608 0.0236515 0.220493 0.105135 68796.5 0.354 -2.8011 48 133 100 125 148 167 0 134 0 0 0 2 2
2472.3 0.00370579 -2.42271e-05 -0.00193376 305 1.01996e+06 138196 0 230 8997 68962 0 14 1279.8 0.018558 3.69248 0.263828 0.0236515 0.220798 0.105745 69098 0.352 -2.79866 44 166 111 153 109 150 0 135 0 0 0 2 2
2472.4 0.00370579 -2.42271e-05 -0.00193376 308 1.01965e+06 138125 0 231 7540 68926.5 0 14.5 551.3 0.00799838 3.67702 0.263523 0.0236515 0.220798 0.105745 69062.5 0.352 -2.79225 42 176 127 180 168 162 0 156 0 0 0 2 2
2472.5 0.00370579 -2.42271e-05 -0.00193376 312 1.01954e+06 138042 0 231 7438 68885 0 14.5 500.3 0.00726283 3.67676 0.263218 0.0236515 0.220798 0.105745 69021 0.352 -2.79408 37 166 121 160 138 213 0 191 0 0 0 2 2
2472.6 0.00370579 -2.42271e-05 -0.00193376 315 1.01928e+06 138101 0 236 9966 68914.5 0 17 1764.3 0.0256013 3.60786 0.263523 0.0236515 0.220798 0.10605 69050.5 0.351 -2.79103 43 229 158 203 186 236 0 179 0 0 0 2 2
2472.7 0.00370579 -2.42271e-05 -0.00193376 318 1.0191e+06 138144 0 231 10075 68936 0 14.5 1818.8 0.0263839 3.67708 0.263218 0.0236515 0.220493 0.105745 69072 0.352 -2.79194 41 240 176 241 229 249 0 239 0 0 0 2 2
2472.8 0.00370579 -2.42271e-05 -0.00193376 321 1.01891e+06 138131 0 238 6586 68929.5 0 18 74.3 0.00107791 3.58313 0.263523 0.0236515 0.221103 0.105745 69065.5 0.353 -2.79988 41 295 230 250 277 320 0 278 0 0 0 2 2
2472.9 0.00370579 -2.42271e-05 -0.00193376 325 1.01876e+06 138137 0 240 5354 68932.5 0 19 -541.7 -0.00785841 3.55967 0.263523 0.0236515 0.220798 0.105745 69068.5 0.352 -2.79438 39 367 198 303 326 354 0 323 0 0 0 2 2
2473 0.00370579 -2.42271e-05 -0.00193376 328 1.01852e+06 138127 0 238 8765 68927.5 0 18 1163.8 0.0168844 3.58312 0.263218 0.0236515 0.220493 0.105745 69063.5 0.352 -2.79255 44 416 245 367 345 398 0 378 0 0 0 2 2
2473.1 0.00370579 -2.42271e-05 -0.00193376 331 1.01833e+06 138107 0 232 3788 68917.5 0 15 -1324.7 -0.0192215 3.66224 0.263523 0.0233463 0.220493 0.10605 69053.5 0.35 -2.78859 41 499 301 478 448 461 0 404 0 0 0 2 2
2473.2 0.00370579 -2.42271e-05 -0.00193376 334 1.01817e+06 138016 0 243 1191 68872 0 20.5 -2623.2 -0.038088 3.52629 0.262913 0.0239567 0.220493 0.10605 69008 0.35 -2.78859 42 569 379 548 531 553 0 555 0 0 0 2 2
2473.3 0.00370579 -2.42271e-05 -0.00193376 337 1.01794e+06 138024 0 234 4451 68876 0 16 -993.2 -0.0144201 3.63395 0.262913 0.0236515 0.220188 0.105745 69012 0.351 -2.77974 41 671 412 698 674 721 0 590 0 0 0 2 2
2473.4 0.00370579 -2.42271e-05 -0.00193376 341 1.01777e+06 137958 0 242 6176 68843 0 20 -130.7 -0.00189852 3.53683 0.263218 0.0233463 0.220493 0.105745 68979 0.352 -2.77882 56 834 492 819 779 814 0 773 0 0 0 2 2
2473.5 0.00370579 -2.42271e-05 -0.00193376 344 1.01757e+06 137928 0 242 10655 68828 0 20 2108.8 0.0306387 3.53674 0.262913 0.0233463 0.220798 0.10605 68964 0.35 -2.78004 53 1038 596 950 854 1004 0 960 0 0 0 2 2
2473.6 0.00370579 -2.42271e-05 -0.00193376 347 1.01736e+06 137972 0 235 10717 68850 0 16.5 2139.8 0.0310792 3.62042 0.262913 0.0236515 0.220493 0.10605 68986 0.35 -2.77943 34 1173 699 1117 1113 1153 0 1060 0 0 0 2 2
2473.7 0.00370579 -2.42271e-05 -0.00193376 350 1.01716e+06 138027 0 233 10385 68877.5 0 15.5 1973.8 0.0286567 3.64775 0.262913 0.0236515 0.220493 0.10605 69013.5 0.35 -2.78035 39 1336 716 1236 1123 1405 0 1282 0 0 0 2 2
2473.8 0.00370579 -2.42271e-05 -0.00193376 354 1.01692e+06 137989 0 237 7784 68858.5 0 17.5 673.3 0.00977802 3.59492 0.262913 0.0233463 0.220493 0.10605 68994.5 0.35 -2.77882 55 1504 791 1419 1304 1492 0 1343 0 0 0 2 2
