#11
#1641
#     BM29  -  E.S.R.F.  - Mon Sep 26 12:13:48 2005
# file name: /data/bm29/inhouse/IH-HC-822/Fe_cal_01.dat
# -------------------------------------------------------
# monochromator:  Si (3 1 1) flat
# adopted d spacing  1.63702 Angstroems
# first crystal initial temperature -125.585 C
# primary slit vertical aperture 0.3 mm
# exeprimental slit horizontal aperture 8 mm
# experimental slit vertical aperture 8 mm
# initial ring current 48.7982 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 3e-08 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm29/external/hs2955/Y_KX.par
# Energy limits  7.04 - 7.86 KeV
# Detuning = 0.1 Loeffen
# acquisition time per scan point 3 s
# target I0 counts for feedback 1.21399e+06 1.29394e+06 counts/s, tif = 1, tiw = 0.1
# E(keV), alpha, E_hdh(keV), I0, I1, (13 fluo channels), point, qg1, T1, T2, (I2, ref)
7.1035018 -0.71106 3614430 7359513 9.50123 128 2747.39 0 0 516655 2.65637 21998.9
7.10400391 -0.710692 3609515 7346803 9.50123 129 2748.15 0 0 517570 2.65287 22002.7
7.10450172 -0.71032 3608535 7342081 9.50123 130 2748.15 0 0 517508 2.65235 22006.5
7.10500479 -0.70976 3611411 7343813 9.50123 131 2747.39 0 0 518268 2.65112 22010.1
7.10550261 -0.709141 3608571 7333503 9.50123 132 2747.39 0 0 503815 2.678 22013.9
7.10599995 -0.708343 3608521 7327548 9.50123 133 2747.39 0 0 518018 2.64939 22017.8
7.10650349 -0.707405 3610109 7323897 9.50123 134 2747.39 0 0 517480 2.64993 22021.6
7.10700178 -0.706172 3613067 7320868 9.50123 135 2747.39 0 0 505581 2.67277 22025.5
7.10750532 -0.704743 3610988 7306212 9.50123 136 2748.15 0 0 518801 2.64496 22029.5
7.10800266 -0.703016 3613721 7299122 9.50123 137 2748.91 0 0 517687 2.64614 22033.1
7.10850096 -0.700729 3612764 7280520 9.50123 138 2750.44 0 0 516786 2.64533 22037
7.10900497 -0.697721 3615309 7263768 9.50123 139 2751.2 0 0 515652 2.64522 22040.6
7.10950375 -0.693691 3614455 7232842 9.50123 140 2752.73 0 0 507580 2.65673 22044.7
7.11000156 -0.688021 3616190 7195404 9.50123 141 2754.25 0 0 511254 2.64433 22048.3
7.11050034 -0.678839 3611316 7120026 9.50123 142 2756.54 0 0 509893 2.63646 22052.1
7.11100435 -0.662561 3610244 7002984 9.50123 143 2757.31 0 0 501492 2.6365 22055.7
